id,source_partition,path,brightness_mean,contrast_std,laplacian_variance,foreground_fraction,foreground_box_fraction,background_fraction
6540,train,data/raw/teacher/train/images_train/6540.jpg,0.92897713,0.10304558,0.02745792,0.46354167,0.70666667,0.53645833
6560,train,data/raw/teacher/train/images_train/6560.jpg,0.62337017,0.41995591,0.03765828,0.46041667,0.56375000,0.53958333
6577,train,data/raw/teacher/train/images_train/6577.jpg,0.75228709,0.31163028,0.04179306,0.41458333,0.65625000,0.58541667
6595,train,data/raw/teacher/train/images_train/6595.jpg,0.72838074,0.36365202,0.04907446,0.40604167,0.59354167,0.59395833
6618,train,data/raw/teacher/train/images_train/6618.jpg,0.74779195,0.30008194,0.11268973,0.46875000,0.79625000,0.53125000
6642,train,data/raw/teacher/train/images_train/6642.jpg,0.91706866,0.17514330,0.03746800,0.24687500,0.40625000,0.75312500
6659,train,data/raw/teacher/train/images_train/6659.jpg,0.91363829,0.23957640,0.02040868,0.12791667,0.21500000,0.87208333
6681,train,data/raw/teacher/train/images_train/6681.jpg,0.96159911,0.10410558,0.01316868,0.17291667,0.33541667,0.82708333
6700,train,data/raw/teacher/train/images_train/6700.jpg,0.88921744,0.23303474,0.02882007,0.22458333,0.62666667,0.77541667
6715,train,data/raw/teacher/train/images_train/6715.jpg,0.87548566,0.21735765,0.03796474,0.33250000,0.70770833,0.66750000
6735,train,data/raw/teacher/train/images_train/6735.jpg,0.87684846,0.27889991,0.06021847,0.19958333,0.44791667,0.80041667
6757,train,data/raw/teacher/train/images_train/6757.jpg,0.82035649,0.21693526,0.03266612,0.48604167,0.69875000,0.51395833
6774,train,data/raw/teacher/train/images_train/6774.jpg,0.77252197,0.17188418,0.02784857,0.47875000,0.80645833,0.52125000
6794,train,data/raw/teacher/train/images_train/6794.jpg,0.77399737,0.30085358,0.05828300,0.43187500,0.69666667,0.56812500
6810,train,data/raw/teacher/train/images_train/6810.jpg,0.75356239,0.34884351,0.02860266,0.34854167,0.57291667,0.65145833
6834,train,data/raw/teacher/train/images_train/6834.jpg,0.83043987,0.19545597,0.01427051,0.45187500,0.55583333,0.54812500
6856,train,data/raw/teacher/train/images_train/6856.jpg,0.92163068,0.20121405,0.04315656,0.18750000,0.39312500,0.81250000
6874,train,data/raw/teacher/train/images_train/6874.jpg,0.86301404,0.21532477,0.02377246,0.34187500,0.45500000,0.65812500
6892,train,data/raw/teacher/train/images_train/6892.jpg,0.86991763,0.22312342,0.03728727,0.37187500,0.67479167,0.62812500
6908,train,data/raw/teacher/train/images_train/6908.jpg,0.77325183,0.31841201,0.05755084,0.41562500,0.65833333,0.58437500
6932,train,data/raw/teacher/train/images_train/6932.jpg,0.82662535,0.24917078,0.04387030,0.45416667,0.68250000,0.54583333
6951,train,data/raw/teacher/train/images_train/6951.jpg,0.75608772,0.30924684,0.05352374,0.44062500,0.69125000,0.55937500
6977,train,data/raw/teacher/train/images_train/6977.jpg,0.73525697,0.17312232,0.02719441,0.34520833,0.59354167,0.65479167
7002,train,data/raw/teacher/train/images_train/7002.jpg,0.78487462,0.29454562,0.06703123,0.40791667,0.65833333,0.59208333
7026,train,data/raw/teacher/train/images_train/7026.jpg,0.70704824,0.25721648,0.05802685,0.75854167,0.98750000,0.24145833
7043,train,data/raw/teacher/train/images_train/7043.jpg,0.83319479,0.05478926,0.00218948,0.34083333,0.60229167,0.65916667
7069,train,data/raw/teacher/train/images_train/7069.jpg,0.85327858,0.20702359,0.03257326,0.50875000,0.87750000,0.49125000
7087,train,data/raw/teacher/train/images_train/7087.jpg,0.90533000,0.23625802,0.01326070,0.14625000,0.15104167,0.85375000
7108,train,data/raw/teacher/train/images_train/7108.jpg,0.73161459,0.35143757,0.04199747,0.38458333,0.49875000,0.61541667
7127,train,data/raw/teacher/train/images_train/7127.jpg,0.78344053,0.27669576,0.03158453,0.47479167,0.71500000,0.52520833
7146,train,data/raw/teacher/train/images_train/7146.jpg,0.76019567,0.30448386,0.04879780,0.44083333,0.80645833,0.55916667
7166,train,data/raw/teacher/train/images_train/7166.jpg,0.81367034,0.22689302,0.03775809,0.47875000,0.70770833,0.52125000
7181,train,data/raw/teacher/train/images_train/7181.jpg,0.88474822,0.21032120,0.04999429,0.32145833,0.73125000,0.67854167
7202,train,data/raw/teacher/train/images_train/7202.jpg,0.80706775,0.27945969,0.08005962,0.41770833,0.68250000,0.58229167
7226,train,data/raw/teacher/train/images_train/7226.jpg,0.79903018,0.33180219,0.02984900,0.28000000,0.44791667,0.72000000
7241,train,data/raw/teacher/train/images_train/7241.jpg,0.81607574,0.31446850,0.02436566,0.26645833,0.44625000,0.73354167
7260,train,data/raw/teacher/train/images_train/7260.jpg,0.92281026,0.18081191,0.02105815,0.18750000,0.31250000,0.81250000
7277,train,data/raw/teacher/train/images_train/7277.jpg,0.74663562,0.31718761,0.06633434,0.46250000,0.65000000,0.53750000
7296,train,data/raw/teacher/train/images_train/7296.jpg,0.77164990,0.28322336,0.06402221,0.45500000,0.61750000,0.54500000
7314,train,data/raw/teacher/train/images_train/7314.jpg,0.84243882,0.25965598,0.03584290,0.38250000,0.52000000,0.61750000
7341,train,data/raw/teacher/train/images_train/7341.jpg,0.70920825,0.34302017,0.06185534,0.47083333,0.66625000,0.52916667
7366,train,data/raw/teacher/train/images_train/7366.jpg,0.81704766,0.33869019,0.02502744,0.24229167,0.38541667,0.75770833
7384,train,data/raw/teacher/train/images_train/7384.jpg,0.85100657,0.30965355,0.02195649,0.20020833,0.38250000,0.79979167
7398,train,data/raw/teacher/train/images_train/7398.jpg,0.89634573,0.23592895,0.01534594,0.17479167,0.30208333,0.82520833
7419,train,data/raw/teacher/train/images_train/7419.jpg,0.86586863,0.22902012,0.04432008,0.34416667,0.56666667,0.65583333
7440,train,data/raw/teacher/train/images_train/7440.jpg,0.58582222,0.26848835,0.04783450,0.52708333,0.71666667,0.47291667
7459,train,data/raw/teacher/train/images_train/7459.jpg,0.76674825,0.27693233,0.05695225,0.48250000,0.68250000,0.51750000
7493,train,data/raw/teacher/train/images_train/7493.jpg,0.83534032,0.21489657,0.01540666,0.37916667,0.49333333,0.62083333
7508,train,data/raw/teacher/train/images_train/7508.jpg,0.95755887,0.09372404,0.01870957,0.16312500,0.71041667,0.83687500
7527,train,data/raw/teacher/train/images_train/7527.jpg,0.96712685,0.06093875,0.00627807,0.14729167,0.67354167,0.85270833
7551,train,data/raw/teacher/train/images_train/7551.jpg,0.96118253,0.08808344,0.02036236,0.14104167,0.59729167,0.85895833
7565,train,data/raw/teacher/train/images_train/7565.jpg,0.68517220,0.38103664,0.04254003,0.41708333,0.63000000,0.58291667
7580,train,data/raw/teacher/train/images_train/7580.jpg,0.67139471,0.37799093,0.09507935,0.46875000,0.72000000,0.53125000
7600,train,data/raw/teacher/train/images_train/7600.jpg,0.92805463,0.14062065,0.01319021,0.24145833,0.37500000,0.75854167
7618,train,data/raw/teacher/train/images_train/7618.jpg,0.84049213,0.32768106,0.01985993,0.19666667,0.20833333,0.80333333
7638,train,data/raw/teacher/train/images_train/7638.jpg,0.87040365,0.27183750,0.02745381,0.19895833,0.23958333,0.80104167
7656,train,data/raw/teacher/train/images_train/7656.jpg,0.66402763,0.42091116,0.06329028,0.40416667,0.58187500,0.59583333
7675,train,data/raw/teacher/train/images_train/7675.jpg,0.78372699,0.27842236,0.02225147,0.38625000,0.49687500,0.61375000
7689,train,data/raw/teacher/train/images_train/7689.jpg,0.71238458,0.36128861,0.06404857,0.45979167,0.63375000,0.54020833
7703,train,data/raw/teacher/train/images_train/7703.jpg,0.76507902,0.33377534,0.05667185,0.40479167,0.58500000,0.59520833
7724,train,data/raw/teacher/train/images_train/7724.jpg,0.95331919,0.12942204,0.03570788,0.20291667,0.40375000,0.79708333
7748,train,data/raw/teacher/train/images_train/7748.jpg,0.83477968,0.30932009,0.05426995,0.25229167,0.39583333,0.74770833
7775,train,data/raw/teacher/train/images_train/7775.jpg,0.86588418,0.29024372,0.04005918,0.23229167,0.35062500,0.76770833
7793,train,data/raw/teacher/train/images_train/7793.jpg,0.71019632,0.32049671,0.04823900,0.49000000,0.69125000,0.51000000
7810,train,data/raw/teacher/train/images_train/7810.jpg,0.87866026,0.21658504,0.04441776,0.31958333,0.50000000,0.68041667
7831,train,data/raw/teacher/train/images_train/7831.jpg,0.73349047,0.32043114,0.05956979,0.44541667,0.60125000,0.55458333
7848,train,data/raw/teacher/train/images_train/7848.jpg,0.78634596,0.25632378,0.04788908,0.46458333,0.64187500,0.53541667
7864,train,data/raw/teacher/train/images_train/7864.jpg,0.83281624,0.32353070,0.02576724,0.21875000,0.36458333,0.78125000
7880,train,data/raw/teacher/train/images_train/7880.jpg,0.83718729,0.32227576,0.02507593,0.21354167,0.36125000,0.78645833
7906,train,data/raw/teacher/train/images_train/7906.jpg,0.70802093,0.34155884,0.06216649,0.48020833,0.65770833,0.51979167
7933,train,data/raw/teacher/train/images_train/7933.jpg,0.76278341,0.29262048,0.04538080,0.45833333,0.60125000,0.54166667
7952,train,data/raw/teacher/train/images_train/7952.jpg,0.81780660,0.27843124,0.05743757,0.37562500,0.62562500,0.62437500
7970,train,data/raw/teacher/train/images_train/7970.jpg,0.83326298,0.30975962,0.05326486,0.24958333,0.39000000,0.75041667
8040,train,data/raw/teacher/train/images_train/8040.jpg,0.88698274,0.21182318,0.04245989,0.25562500,0.69125000,0.74437500
8081,train,data/raw/teacher/train/images_train/8081.jpg,0.89032000,0.23023443,0.03406861,0.23979167,0.38250000,0.76020833
8102,train,data/raw/teacher/train/images_train/8102.jpg,0.77821290,0.26762334,0.06643119,0.46750000,0.57687500,0.53250000
8120,train,data/raw/teacher/train/images_train/8120.jpg,0.88478941,0.27285814,0.03200114,0.16354167,0.21083333,0.83645833
8147,train,data/raw/teacher/train/images_train/8147.jpg,0.80251294,0.26233283,0.05948519,0.46145833,0.65000000,0.53854167
8167,train,data/raw/teacher/train/images_train/8167.jpg,0.83190691,0.26478690,0.05889061,0.43541667,0.66666667,0.56458333
8196,train,data/raw/teacher/train/images_train/8196.jpg,0.70854014,0.33679521,0.05746141,0.47645833,0.66625000,0.52354167
8221,train,data/raw/teacher/train/images_train/8221.jpg,0.87930340,0.22528584,0.10524214,0.30520833,0.62125000,0.69479167
8256,train,data/raw/teacher/train/images_train/8256.jpg,0.95331174,0.15452516,0.04389003,0.10229167,0.37187500,0.89770833
8280,train,data/raw/teacher/train/images_train/8280.jpg,0.83389068,0.22885124,0.04356293,0.42708333,0.62541667,0.57291667
8309,train,data/raw/teacher/train/images_train/8309.jpg,0.88821012,0.26007316,0.03828926,0.17687500,0.24916667,0.82312500
8331,train,data/raw/teacher/train/images_train/8331.jpg,0.90911806,0.22465205,0.05679204,0.16208333,0.26812500,0.83791667
8352,train,data/raw/teacher/train/images_train/8352.jpg,0.66896790,0.37985709,0.03487254,0.44208333,0.51958333,0.55791667
8378,train,data/raw/teacher/train/images_train/8378.jpg,0.95373595,0.09811344,0.00739881,0.19583333,0.28437500,0.80416667
8391,train,data/raw/teacher/train/images_train/8391.jpg,0.75857759,0.32300627,0.05444670,0.43250000,0.69125000,0.56750000
8408,train,data/raw/teacher/train/images_train/8408.jpg,0.75353050,0.31879282,0.04878559,0.43062500,0.65833333,0.56937500
8439,train,data/raw/teacher/train/images_train/8439.jpg,0.74870366,0.33181638,0.05030470,0.44437500,0.64166667,0.55562500
8460,train,data/raw/teacher/train/images_train/8460.jpg,0.75184870,0.32002664,0.04031566,0.42604167,0.54541667,0.57395833
8479,train,data/raw/teacher/train/images_train/8479.jpg,0.92832792,0.15617457,0.02311539,0.27687500,0.47125000,0.72312500
8495,train,data/raw/teacher/train/images_train/8495.jpg,0.84570158,0.26873255,0.04303209,0.37625000,0.58500000,0.62375000
8519,train,data/raw/teacher/train/images_train/8519.jpg,0.89772034,0.17389393,0.02579780,0.28083333,0.47937500,0.71916667
8532,train,data/raw/teacher/train/images_train/8532.jpg,0.91372234,0.16455479,0.03485237,0.26833333,0.41666667,0.73166667
8585,train,data/raw/teacher/train/images_train/8585.jpg,0.78835517,0.24950835,0.07633704,0.47833333,0.72416667,0.52166667
8607,train,data/raw/teacher/train/images_train/8607.jpg,0.77862430,0.27446157,0.05679281,0.45000000,0.66666667,0.55000000
8636,train,data/raw/teacher/train/images_train/8636.jpg,0.96824259,0.14265348,0.02530862,0.05625000,0.23000000,0.94375000
8660,train,data/raw/teacher/train/images_train/8660.jpg,0.97579795,0.09798604,0.01606709,0.06666667,0.17250000,0.93333333
8681,train,data/raw/teacher/train/images_train/8681.jpg,0.96357501,0.12619795,0.03322049,0.08166667,0.21083333,0.91833333
8699,train,data/raw/teacher/train/images_train/8699.jpg,0.90569133,0.24805132,0.07052475,0.13770833,0.26437500,0.86229167
8719,train,data/raw/teacher/train/images_train/8719.jpg,0.85053122,0.18455386,0.02852728,0.48854167,0.71666667,0.51145833
8746,train,data/raw/teacher/train/images_train/8746.jpg,0.94682515,0.18250632,0.04375495,0.09333333,0.16041667,0.90666667
8775,train,data/raw/teacher/train/images_train/8775.jpg,0.83108157,0.21727893,0.04375058,0.47479167,0.65833333,0.52520833
8793,train,data/raw/teacher/train/images_train/8793.jpg,0.79151064,0.24647410,0.03782351,0.46041667,0.71666667,0.53958333
8810,train,data/raw/teacher/train/images_train/8810.jpg,0.85430777,0.20661765,0.06028739,0.41562500,0.63375000,0.58437500
8834,train,data/raw/teacher/train/images_train/8834.jpg,0.75806057,0.34715661,0.04550608,0.34333333,0.49375000,0.65666667
8856,train,data/raw/teacher/train/images_train/8856.jpg,0.82070464,0.27594835,0.03835434,0.45312500,0.65833333,0.54687500
8888,train,data/raw/teacher/train/images_train/8888.jpg,0.81933808,0.28242192,0.03542258,0.46604167,0.69875000,0.53395833
8911,train,data/raw/teacher/train/images_train/8911.jpg,0.86508626,0.23026913,0.02170123,0.29729167,0.45687500,0.70270833
8932,train,data/raw/teacher/train/images_train/8932.jpg,0.89644551,0.25618416,0.04726905,0.15104167,0.18125000,0.84895833
8958,train,data/raw/teacher/train/images_train/8958.jpg,0.85197783,0.25775993,0.01437544,0.26645833,0.30250000,0.73354167
8977,train,data/raw/teacher/train/images_train/8977.jpg,0.85207868,0.30406284,0.03475139,0.21187500,0.37208333,0.78812500
8998,train,data/raw/teacher/train/images_train/8998.jpg,0.80570030,0.35496154,0.04352885,0.25541667,0.43125000,0.74458333
9016,train,data/raw/teacher/train/images_train/9016.jpg,0.74541956,0.21069214,0.01306131,0.23083333,0.33333333,0.76916667
9032,train,data/raw/teacher/train/images_train/9032.jpg,0.85739279,0.28906277,0.03093220,0.21125000,0.34375000,0.78875000
9047,train,data/raw/teacher/train/images_train/9047.jpg,0.87687105,0.27993217,0.07347606,0.19020833,0.31875000,0.80979167
9064,train,data/raw/teacher/train/images_train/9064.jpg,0.77639061,0.30580923,0.04681149,0.50375000,0.73333333,0.49625000
9089,train,data/raw/teacher/train/images_train/9089.jpg,0.81906158,0.31313196,0.04185988,0.29604167,0.54187500,0.70395833
9109,train,data/raw/teacher/train/images_train/9109.jpg,0.81191015,0.33469647,0.04676519,0.26270833,0.43750000,0.73729167
9127,train,data/raw/teacher/train/images_train/9127.jpg,0.93092477,0.16256200,0.02397398,0.19729167,0.33291667,0.80270833
9144,train,data/raw/teacher/train/images_train/9144.jpg,0.85234529,0.23292664,0.02619724,0.32020833,0.60000000,0.67979167
9166,train,data/raw/teacher/train/images_train/9166.jpg,0.77275318,0.30559298,0.04562443,0.38895833,0.60895833,0.61104167
9187,train,data/raw/teacher/train/images_train/9187.jpg,0.77863759,0.32547870,0.05149156,0.34875000,0.60000000,0.65125000
9211,train,data/raw/teacher/train/images_train/9211.jpg,0.90716952,0.18977551,0.02264758,0.22645833,0.35062500,0.77354167
9229,train,data/raw/teacher/train/images_train/9229.jpg,0.83042878,0.28553221,0.02881108,0.38437500,0.62541667,0.61562500
9250,train,data/raw/teacher/train/images_train/9250.jpg,0.85473287,0.18718284,0.03579742,0.49458333,0.70770833,0.50541667
9268,train,data/raw/teacher/train/images_train/9268.jpg,0.81200194,0.22734153,0.07695643,0.48000000,0.66625000,0.52000000
9334,train,data/raw/teacher/train/images_train/9334.jpg,0.77898794,0.31162298,0.05764456,0.43541667,0.59250000,0.56458333
9357,train,data/raw/teacher/train/images_train/9357.jpg,0.82096589,0.30460796,0.05878846,0.34916667,0.61458333,0.65083333
9374,train,data/raw/teacher/train/images_train/9374.jpg,0.90622640,0.14351387,0.01292741,0.34145833,0.48854167,0.65854167
9396,train,data/raw/teacher/train/images_train/9396.jpg,0.83957195,0.30981040,0.03020139,0.23166667,0.36416667,0.76833333
9418,train,data/raw/teacher/train/images_train/9418.jpg,0.76234591,0.28181660,0.04408725,0.47500000,0.69125000,0.52500000
9437,train,data/raw/teacher/train/images_train/9437.jpg,0.71712983,0.37557715,0.05500924,0.36291667,0.46666667,0.63708333
9456,train,data/raw/teacher/train/images_train/9456.jpg,0.76030433,0.28888804,0.04316195,0.51375000,0.78333333,0.48625000
9472,train,data/raw/teacher/train/images_train/9472.jpg,0.76510423,0.27815896,0.04618134,0.51958333,0.73333333,0.48041667
9494,train,data/raw/teacher/train/images_train/9494.jpg,0.67774159,0.36794272,0.08516116,0.44583333,0.61500000,0.55416667
9514,train,data/raw/teacher/train/images_train/9514.jpg,0.74917793,0.29440254,0.04364489,0.48604167,0.69125000,0.51395833
9541,train,data/raw/teacher/train/images_train/9541.jpg,0.66182005,0.41548893,0.06479552,0.41541667,0.67604167,0.58458333
9571,train,data/raw/teacher/train/images_train/9571.jpg,0.79955190,0.30704966,0.05097812,0.29979167,0.66583333,0.70020833
9590,train,data/raw/teacher/train/images_train/9590.jpg,0.82401896,0.26995140,0.04449891,0.36312500,0.66625000,0.63687500
9612,train,data/raw/teacher/train/images_train/9612.jpg,0.83623523,0.29962373,0.03741395,0.44291667,0.65000000,0.55708333
9633,train,data/raw/teacher/train/images_train/9633.jpg,0.79635161,0.30129781,0.03908778,0.47333333,0.66666667,0.52666667
9655,train,data/raw/teacher/train/images_train/9655.jpg,0.66662753,0.36392498,0.06161746,0.49354167,0.72416667,0.50645833
9683,train,data/raw/teacher/train/images_train/9683.jpg,0.68965846,0.36059925,0.06928517,0.48875000,0.70770833,0.51125000
9702,train,data/raw/teacher/train/images_train/9702.jpg,0.85119200,0.27505243,0.01917869,0.23812500,0.37916667,0.76187500
9733,train,data/raw/teacher/train/images_train/9733.jpg,0.81807405,0.23086321,0.08754485,0.48166667,0.69875000,0.51833333
9769,train,data/raw/teacher/train/images_train/9769.jpg,0.82035476,0.31235912,0.04742042,0.27354167,0.41145833,0.72645833
