method,fold,size,query_source,gallery_source,protocol,scope,query_id,articleType,ndcg_at_5,precision_any_at_5,precision_strict_at_5,tie_rate_at_5,ndcg_at_10,precision_any_at_10,precision_strict_at_10,tie_rate_at_10,ndcg_at_20,precision_any_at_20,precision_strict_at_20,tie_rate_at_20,recall_at_10,hit_rate_at_10,precision_at_10
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3587,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3588,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3595,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3597,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3605,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3609,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3614,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3616,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3627,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3630,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3631,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3645,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3647,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3654,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3665,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3666,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3670,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3674,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3677,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3690,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3691,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3692,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3698,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3704,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3711,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3722,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3730,,,,,,,,,0.20000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3734,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3757,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3758,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3759,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3767,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3769,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3774,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3777,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3786,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3788,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3790,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3810,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3811,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3814,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3817,,,,,,,,,0.40000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3824,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3830,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3847,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3855,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3864,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3878,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3884,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3887,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3889,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3893,,,,,,,,,0.20000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3900,,,,,,,,,0.40000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3915,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3921,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3922,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3926,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3931,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3937,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3939,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3943,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3947,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3950,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3952,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3962,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3964,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3972,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3980,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3987,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,3993,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4005,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4013,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4024,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4028,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4029,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4030,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4031,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4032,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4044,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4050,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4051,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4056,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4057,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4068,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4073,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4074,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4079,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4090,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4092,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4097,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4099,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4101,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4103,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4134,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4136,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4139,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4146,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4149,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4150,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4156,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4161,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4170,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4172,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4179,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4190,,,,,,,,,0.20000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4202,,,,,,,,,0.50000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4214,,,,,,,,,0.20000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4216,,,,,,,,,0.40000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4219,,,,,,,,,0.40000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4220,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4229,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4232,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4247,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4249,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4251,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4257,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4260,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4267,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4269,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4270,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4275,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4292,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4300,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4303,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4305,,,,,,,,,0.20000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4323,,,,,,,,,0.20000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4324,,,,,,,,,0.40000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4326,,,,,,,,,0.20000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4329,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4345,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4346,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4358,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4359,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4362,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4365,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4377,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4385,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4392,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4400,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4402,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4407,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4410,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4417,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4435,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4436,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4446,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4454,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4460,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4474,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4476,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4488,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4491,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4492,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4500,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4501,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4508,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4518,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4550,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4551,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4553,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4559,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4563,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4566,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4569,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4574,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4579,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4587,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4593,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4595,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4602,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4605,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4608,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4611,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4615,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4623,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4628,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4631,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4635,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4639,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4648,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4650,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4656,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4661,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4665,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4668,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4671,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4672,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4678,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4687,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4690,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4696,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4697,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4700,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4707,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4713,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4714,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4718,,,,,,,,,0.20000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4737,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4751,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4763,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4770,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4777,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4782,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4783,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4796,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4801,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4802,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4811,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4814,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4816,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4817,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4818,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4827,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4828,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4831,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4832,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,4835,,,,,,,,,0.00000000,,,,,,,
