id,model_fold,true_label,predicted_label,confidence,true_probability,old_predicted_label,error_status,g2_correct,articleType,baseColour,productDisplayName,label_source,changed,has_exact_cross_label_conflict,product_family_group,sha256,path
4458,4,Men,Girls,0.7258182168006897,0.011866320855915546,Girls,persistent_error,False,Tshirts,White,Nike Men's Graphic White Blue T-shirt,product_name,False,False,family_70a66b33d547f4aa,2a9fa064a4aa3ad3df9491ae06a3adf5fc42f9451e89e8a215eb1acac4753b5e,data/raw/teacher/train/images_train/4458.jpg
4480,0,Unisex,Men,0.9884697198867798,0.0022195742931216955,Men,persistent_error,False,Sports Shoes,Black,Puma Unisex Ikonis Black Silver Shoe,product_name,False,False,family_cb75a48046c21183,25625b1575033a5c6897fe1119bb1b0a846cb5b53d9b18b072f89c8dae38b503,data/raw/teacher/train/images_train/4480.jpg
4489,4,Men,Women,0.8150342702865601,0.1397622525691986,Women,persistent_error,False,Sports Shoes,White,Lotto Men's Vienna White Blue Shoe,product_name,False,False,family_9b3ab6b1b5c1d23f,b7e453050c195e2c5883792b49afae508df895b42e08400755d231a5795bb040,data/raw/teacher/train/images_train/4489.jpg
4530,4,Women,Men,0.7496844530105591,0.23274411261081696,Women,new_error,False,Sports Shoes,White,Puma Women White Running Shoes,product_name,False,False,family_b7d8243a7ffe14e8,f211b4fdfba7934b7ac4496ed30ab0e6a2110727dd3d3f3c823c215cd027d81b,data/raw/teacher/train/images_train/4530.jpg
4545,0,Women,Men,0.8854934573173523,0.011163813062012196,Men,persistent_error,False,Sports Shoes,Black,Nike Women Capri Black Shoe,product_name,False,False,family_a994696540befd55,5b27981e50c3788d901d814dfd18c142482a52f139f4987b83b75ee6bb5719a4,data/raw/teacher/train/images_train/4545.jpg
4548,4,Women,Men,0.8374989628791809,0.10837056487798691,Men,persistent_error,False,Sports Shoes,Black,Nike Women Sweet AC Black Shoe,product_name,False,False,family_fe86430130c978b2,c32df08e66c6449a95d20d8c3c51f56ec66e064b95429652dfaf57499a696773,data/raw/teacher/train/images_train/4548.jpg
4570,0,Women,Men,0.753741979598999,0.23363322019577026,Men,persistent_error,False,Sports Shoes,Black,Nike Women Iza Black Shoe,product_name,False,False,family_9701e339c54549ed,81217d51d0f17bf6d3e90c11ead5dd59afa803cdf860423183df84951f9aff1b,data/raw/teacher/train/images_train/4570.jpg
4594,4,Unisex,Women,0.5231852531433105,0.4253692626953125,Unisex,new_error,True,Rucksacks,Red,Wildcraft Unisex Red & Grey Rucksack,product_name,False,False,family_d96e16834162dac2,c98f8bccda593c5253f2be045626fc2dab3da8444b03c6bd91538f661319347c,data/raw/teacher/train/images_train/4594.jpg
4616,4,Unisex,Women,0.5038459300994873,0.14634567499160767,Women,persistent_error,False,Backpacks,Green,Wildcraft Zoomer Green Backpack,original_no_cue,False,False,family_e86004be0251b151,fa9bf7be7300b53ea3579d326e8bfe852c9bc53d9b21200cb64757d7df0ce05a,data/raw/teacher/train/images_train/4616.jpg
4617,4,Unisex,Men,0.33675605058670044,0.21488837897777557,Men,persistent_error,False,Backpacks,Blue,Wildcraft Unisex Blue Printed One-Shoulder Backpack,product_name,False,False,family_d6da8b1e3b2432e1,6e320ba2a87d55f2f10f67680944fdfd2f145df425a37b0ca7312dea58743153,data/raw/teacher/train/images_train/4617.jpg
4645,4,Women,Men,0.543567955493927,0.39904195070266724,Men,persistent_error,False,Sports Shoes,White,ADIDAS Women Adi Fiero Low White Grey Pink Shoe,product_name,False,False,family_e25a5ef7ae33ee0e,8232b8b02b9fff7467faf7d0ee3ac6e6c5b276688c116357dfe2e7bd1dd173c3,data/raw/teacher/train/images_train/4645.jpg
4651,4,Women,Unisex,0.47425776720046997,0.2624572813510895,Unisex,persistent_error,False,Sports Sandals,Purple,ADIDAS Women Henrio Dark Purple Brown Sandal,product_name,False,False,family_ccff8a9c9ce2b8b3,cf8c9899aa07adc42201688869d2e2ffeb80185f8a4c0a144f44f77e144b742c,data/raw/teacher/train/images_train/4651.jpg
4654,4,Women,Men,0.9652679562568665,0.014465782791376114,Men,persistent_error,False,Sports Sandals,Navy Blue,ADIDAS Women Receptor Navy Sandal,product_name,False,False,family_46c253965501650d,e592466a2c76d0d91d481de045922a69ac4afafc967729844337e0403d69cedc,data/raw/teacher/train/images_train/4654.jpg
4664,4,Unisex,Men,0.6949074864387512,0.12610550224781036,Men,persistent_error,False,Watches,White,ADIDAS Unisex Originals White Watch,product_name,False,False,family_e94e063888d213e0,efb5da3981444e94d6244d8e1da20510c175a09e6d554ebe17deaa503361ecf4,data/raw/teacher/train/images_train/4664.jpg
4675,4,Men,Unisex,0.9339723587036133,0.06445807218551636,Unisex,persistent_error,False,Backpacks,Black,ADIDAS Men Adipure Black Blue Backpack,product_name,False,False,family_bb12fc5a6af710c3,cb7d7147c928802ec64a753e111bd429709f16cbb1c6ed50c71020b34764cb88,data/raw/teacher/train/images_train/4675.jpg
4676,0,Men,Unisex,0.7772175669670105,0.21584129333496094,Unisex,persistent_error,False,Backpacks,Black,ADIDAS Men Adipure Black White Backpack,product_name,False,False,family_ac1bd950b00370ca,86294049b0808e322fcc89ea070c31c3f70513ff724ca7afb69128012f851680,data/raw/teacher/train/images_train/4676.jpg
4701,4,Unisex,Men,0.9333289861679077,0.06402766704559326,Men,persistent_error,False,Watches,Black,ADIDAS Unisex Originals Black Watch,product_name,False,False,family_75ca4e6929494268,5cc36d9717ee3903b1fa8d811b712f63e7aab90f1cc2037f9fd29775227fe975,data/raw/teacher/train/images_train/4701.jpg
4704,4,Unisex,Men,0.9461406469345093,0.05263834074139595,Men,persistent_error,False,Watches,Black,ADIDAS Unisex Cambridge Black Watch,product_name,False,False,family_68f2e33049d2b239,adac2178dbbdda788659bc3dfbb80c4e60b2d1940c8d08515a1a4a06ecbabad0,data/raw/teacher/train/images_train/4704.jpg
4711,0,Unisex,Men,0.6507648229598999,0.21465815603733063,Men,persistent_error,False,Watches,Black,ADIDAS Unisex Toronto Hand Black Watch,product_name,False,False,family_de650d61f5bd166a,f3cf689bc279db2a37d07f52476fc04c8532187297d42b019c3fa960c111e49d,data/raw/teacher/train/images_train/4711.jpg
4852,4,Unisex,Men,0.9171579480171204,0.07755590230226517,Men,persistent_error,False,Casual Shoes,Purple,Newfeel Unisex Purple White Shoes,product_name,False,False,family_041669688dba6edc,07ad197f5f0ba322e58f0ad3e1f631e409c3ee08ea72b78209c852629557b61b,data/raw/teacher/train/images_train/4852.jpg
4855,4,Unisex,Women,0.9278261661529541,0.022445503622293472,Women,persistent_error,False,Casual Shoes,Pink,Newfeel Unisex Pink Grey Shoes,product_name,False,False,family_8415a191df554904,a2b41d3a03d37695edd2d33b7f8087415981469ac774088ce7d4b703bce82fba,data/raw/teacher/train/images_train/4855.jpg
4879,0,Boys,Men,0.46051546931266785,0.18682284653186798,Men,persistent_error,False,Tshirts,White,Levis Kids Boy's Devon White Kidswear,product_name,True,False,family_d0a04b4400e5d231,06b7ad54c24ea866a4953ba3b026c1a4d4c37965b8461339957fb88d5ea36cbb,data/raw/teacher/train/images_train/4879.jpg
4881,4,Boys,Girls,0.5597231984138489,0.308728963136673,Women,persistent_error,False,Tshirts,White,Levis Kids Boy's Dustin White Black Kidswear,product_name,True,False,family_f2047c17e14c8c5b,febe2b56dbae115bc5dc81c933c276cd3d6a4497bd87f173e537b436f38a2c60,data/raw/teacher/train/images_train/4881.jpg
4955,4,Boys,Girls,0.40984851121902466,0.35601887106895447,Women,persistent_error,False,Shirts,Red,Gini and Jony Boy's Kaiser Red Blue Kidswear,product_name,True,False,family_bcb34b4d86eaff78,9552c943d1c1da1e5aee6583ca72688a90c6b16450cbd5e5d1aada6a4ea1e80b,data/raw/teacher/train/images_train/4955.jpg
4973,0,Boys,Girls,0.6340839862823486,0.32021206617355347,Boys,new_error,False,Shirts,Yellow,Gini and Jony Boy's Kangaroo Yellow Kidswear,product_name,True,False,family_a5adbd8fe3094893,af19f61df955e4da90f2923d1ab3afd450fb25685f7516fd8d109a52fe711e51,data/raw/teacher/train/images_train/4973.jpg
4974,0,Boys,Girls,0.6340839862823486,0.32021206617355347,Boys,new_error,False,Shirts,Yellow,Gini and Jony Boy's Kangaroo Yellow Infant Kidswear,product_name,True,False,family_a5adbd8fe3094893,af19f61df955e4da90f2923d1ab3afd450fb25685f7516fd8d109a52fe711e51,data/raw/teacher/train/images_train/4974.jpg
4980,4,Girls,Men,0.5108774304389954,0.10374479740858078,Men,persistent_error,False,Shorts,Blue,Palm Tree Girl's Benita Blue Kidswear,product_name,True,False,family_f393ed8e6e581fb6,64ec17e12739b52cd30da626a8bd3df3e9bc9cd1eb876d646f417cb46ad05948,data/raw/teacher/train/images_train/4980.jpg
5002,0,Girls,Women,0.9480219483375549,0.04556574672460556,Women,persistent_error,False,Shorts,Pink,Gini and Jony Girl's Jolene Pink Kidswear,product_name,True,False,family_0a5c81430ef4b9a4,863be24efab0a3f19a04151276b3e27de5ba1a4efc7593f5e3698df4101fe416,data/raw/teacher/train/images_train/5002.jpg
5018,4,Boys,Girls,0.936150312423706,0.05494944378733635,Girls,persistent_error,False,Shorts,White,Levis Kids Boy's Aldon White Kidswear,product_name,True,False,family_7a44fc7a25bbd06a,06e13b1b19b04a26a86515bb33018ec5f65e9f8758dcb345539dc15976579ffa,data/raw/teacher/train/images_train/5018.jpg
5027,0,Men,Women,0.9552474021911621,0.04429995268583298,Women,persistent_error,False,Track Pants,Black,ADIDAS Men's Long Black Capris,product_name,False,False,family_6c3ce93e96803884,e528dfdba1ece623a0fe945a699c8ad48e4e14f9a6aa46656df02399822c099f,data/raw/teacher/train/images_train/5027.jpg
5069,0,Women,Unisex,0.7524344325065613,0.07085975259542465,Unisex,persistent_error,False,Watches,Purple,Being Human Women Dial Strap Purple Watch,product_name,False,False,family_66fee1789fd31f86,9d55348e3ca7d99f7a683bf9413016d26590a9395b62985dc8e2b0d3e7c7c25e,data/raw/teacher/train/images_train/5069.jpg
5264,0,Unisex,Women,0.6006147861480713,0.36516788601875305,Women,persistent_error,True,Messenger Bag,Black,Wildcraft Unisex Black Corporate Messenger Bag,product_name,False,False,family_408ae596784e336f,993715ed5319998054040ccee99411a36422257565ced18050d1ce35ceffbbc4,data/raw/teacher/train/images_train/5264.jpg
5265,4,Unisex,Women,0.8739524483680725,0.10719817131757736,Women,persistent_error,True,Messenger Bag,Black,Wildcraft Unisex Black & Red Messenger Bag,product_name,False,False,family_f49fc8756a1cb124,d49d82c947262c7f7abef428e014c398e6981d7f90cf76f5f63240f4c15ba977,data/raw/teacher/train/images_train/5265.jpg
5271,0,Unisex,Men,0.8910393714904785,0.03332679346203804,Men,persistent_error,False,Backpacks,Green,Wildcraft Unisex Green Holster Bag,product_name,False,False,family_f2ce16448e901cb8,f7b51ceff71730998567a644139f0c99f5026a81017f73412de92eb458a6bf74,data/raw/teacher/train/images_train/5271.jpg
5303,4,Men,Unisex,0.8691604137420654,0.09947369247674942,Unisex,persistent_error,False,Backpacks,Black,Reebok Men Black Backpack,product_name,True,False,family_57d1b684626f1995,30794b32db299b6d1520c3af118902853325d00d9b64fa0bc806ccf54e1f158c,data/raw/teacher/train/images_train/5303.jpg
5346,4,Unisex,Men,0.7674688100814819,0.18948638439178467,Men,persistent_error,False,Sports Shoes,Black,Solognac Shoes Inverness 100 Ir,original_no_cue,False,False,family_bfbbc7d8940c314e,a650ea8a9fd2acd301ad47bb93e643a23e7c5372fb5d64fb9800b01b6003ce9d,data/raw/teacher/train/images_train/5346.jpg
5351,0,Women,Men,0.9799966812133789,0.0041297129355371,Men,persistent_error,False,Sports Shoes,Beige,Quechua Arpenaz Sandal 50 L Beige,original_no_cue,False,False,family_121076a4131f0eb8,31b8499b37276e19a1323954e31feb8a9cd3d7f64397f5df6984e9cb09619ff3,data/raw/teacher/train/images_train/5351.jpg
5353,0,Women,Men,0.5608484745025635,0.4235249161720276,Men,persistent_error,True,Sports Shoes,Blue,Kalenji Ekiden 50 Women,product_name,False,False,family_c34ae04b892e736b,565d340e0caf13a48edd6f6829490c17ca2344af09b040f542f606fb2ad61f20,data/raw/teacher/train/images_train/5353.jpg
5363,4,Unisex,Men,0.9623656868934631,0.0284497682005167,Men,persistent_error,False,Sports Shoes,White,Btwin Six Mtb Shoes 2009,original_no_cue,False,False,family_c426adaef99b6ea2,9ee8333e46670ee174a8bac3efde1b99cfeb04c46fcb94080ce60cba1d22e626,data/raw/teacher/train/images_train/5363.jpg
5365,4,Unisex,Women,0.4518505036830902,0.35925137996673584,Women,persistent_error,False,Sports Shoes,Green,Solognac Shoes Namib 200,original_no_cue,False,False,family_dd5c332e8ce67a7c,ac02a222a864b7d173cc4a550ff431b2f01547c624bc7ada2afa50355fbba137,data/raw/teacher/train/images_train/5365.jpg
5366,0,Boys,Men,0.8574547171592712,0.028810057789087296,Men,persistent_error,False,Sports Shoes,Blue,Kalenji Ekiden Junior Boy  2010,product_name,True,False,family_2c5ae0760c6625f5,9f4119564260fec6a11e246b099329452ecc1fe53fd0fa99dfe343a842bd64af,data/raw/teacher/train/images_train/5366.jpg
5378,0,Women,Men,0.9796074628829956,0.010064424946904182,Men,persistent_error,False,Sports Shoes,Blue,Quechua Arpenaz 50 Lady 10 Light,original_no_cue,False,False,family_966243b9a39f6dde,8916972cee8cb11d4993d433d846a8b6328c0d9b5184494fdd6cd59ca936970a,data/raw/teacher/train/images_train/5378.jpg
5385,4,Women,Unisex,0.5807921290397644,0.10400314629077911,Men,persistent_error,False,Sports Shoes,Blue,Quechua Arpenaz Flex  Lady Grey,original_no_cue,False,False,family_f53c1ad5dbded0ff,722690bf812aa06a9111097949970a3c9cf7a52a3c0f363b70b8a3ebde6abf59,data/raw/teacher/train/images_train/5385.jpg
5390,0,Unisex,Men,0.5547344088554382,0.29612934589385986,Men,persistent_error,False,Sports Shoes,Grey,Kalenji Kapteren 100 Grey Orang,original_no_cue,False,False,family_1db01826cf7faf93,c4cf59dd4836511574f4bfc8cf55afb2833123cb8f96f1a26d0a199507fe9a3f,data/raw/teacher/train/images_train/5390.jpg
5392,4,Unisex,Men,0.44046369194984436,0.1250145584344864,Men,persistent_error,False,Sports Shoes,White,Kalenji Crossport 100 Whi/champ,original_no_cue,False,False,family_6da233543753c62b,bf51ed6872c604d6d16e07e0402a38bb1c9fc79f865e4674b4d6de7772906e71,data/raw/teacher/train/images_train/5392.jpg
5395,0,Women,Men,0.7348874807357788,0.13752403855323792,Men,persistent_error,True,Sports Shoes,Gold,Artengo Artengo Bad 414 I Woman,original_no_cue,False,False,family_e3ff67a034be1f24,80469e879370936711898fc656469a375910a9231ad11956d49b5f9c62670130,data/raw/teacher/train/images_train/5395.jpg
5400,4,Women,Men,0.9992639422416687,0.0002347846020711586,Men,persistent_error,False,Sports Shoes,Blue,Kalenji Kiprun 1000l  Blue/grey,original_no_cue,False,False,family_525cfd02ce6f836c,b7a9ebf0bca1a913f8aad5fb52f64377e66f6cfe7399c92838b8d148bc9fbe13,data/raw/teacher/train/images_train/5400.jpg
5401,0,Women,Men,0.55824875831604,0.11464802175760269,Men,persistent_error,False,Sports Shoes,Blue,Kalenji Ekiden 100  Lady Blue 2011,original_no_cue,False,False,family_77b8f4d1dca2d16d,a27f54b92ddad01f4267e74ebe6af80a4583e7731cabf30ce4bdd5c963b26295,data/raw/teacher/train/images_train/5401.jpg
5403,4,Women,Men,0.9803978800773621,0.005039263516664505,Men,persistent_error,False,Sports Shoes,White,Kalenji Kiprun 2000l Wht/purple,original_no_cue,False,False,family_27bc6c510e13b8fe,7f8e90a9e74b371aa832664cbdb89b94f85a72a6c9c1203529bc7c10f9e93e2b,data/raw/teacher/train/images_train/5403.jpg
5406,0,Women,Men,0.8894125819206238,0.08329015970230103,Men,persistent_error,False,Sports Shoes,Blue,Kalenji Ekiden Blue Scratch 2011,original_no_cue,False,False,family_dab6e4672321db0b,e81b3771092922d11b8846604dd05fdd38761f1f6276482c27a00c1c31de23af,data/raw/teacher/train/images_train/5406.jpg
5412,4,Boys,Women,0.4897155463695526,0.0841880813241005,Girls,persistent_error,False,Shorts,Black,Ant Kids Boy's Black Dungree Kidswear,product_name,False,False,family_8bba5b9b846fd63c,6db9eb422ec71c306a32424c7bdfa74908c54d3a11f07009ede807df54b74a39,data/raw/teacher/train/images_train/5412.jpg
5415,4,Girls,Boys,0.6995599269866943,0.29007065296173096,Boys,persistent_error,False,Tshirts,Red,Ant Kids Girl's Red Little Heart Kidswear,product_name,False,False,family_24075b270335ddb2,e43ec7d78acdb6b1d2fec7ce8d7c3d94071cf90a79f1368543796e7d5ca66c6b,data/raw/teacher/train/images_train/5415.jpg
5424,4,Boys,Men,0.7142417430877686,0.03615676611661911,Men,persistent_error,False,Tshirts,White,Ant Kids Boy's Whats Up White Navy Kidswear,product_name,False,False,family_67d9df3bfae39fd2,235d1f10323c6b30ba12f570a2a1a6ec74ef8404f9cfb7c6bbdf1f1832f89f9b,data/raw/teacher/train/images_train/5424.jpg
5439,4,Men,Women,0.7889425158500671,0.14679189026355743,Women,persistent_error,True,Tshirts,Red,Nike Men's Red Polo T-shirt,product_name,False,False,family_9b8f2fa45e4b5f19,965251da4c8658f0e5d743e53eb3d1afa6fd6db6c0167d9898287a8cfcfbdf6c,data/raw/teacher/train/images_train/5439.jpg
5441,4,Girls,Boys,0.9448840618133545,0.05118998885154724,Boys,persistent_error,False,Tops,Purple,Ant Kids Girl's Check Top Purple Kidswear,product_name,False,False,family_808a3872edc78095,c89d2af91924d82a4d591089399a79b84b02de05562be9e34fca1b75039e15e5,data/raw/teacher/train/images_train/5441.jpg
5442,4,Women,Unisex,0.4875301718711853,0.06307577341794968,Men,persistent_error,False,Tshirts,Blue,Nike Women's Striped Polo Blue T-shirt,product_name,False,False,family_b4dea4ca32aa84b8,e439f9f7c06e5a32f148efbcd1c1eeb4a5f3ef38f8334b63573617a3f687f195,data/raw/teacher/train/images_train/5442.jpg
5444,4,Girls,Boys,0.8367206454277039,0.0698343887925148,Men,persistent_error,False,Tops,Black,Ant Kids Girl's Check Top Black Kidswear,product_name,False,False,family_739b312ae914cfc4,61497939a11b6eb10581768c7ed3eb81477325dea61c0e40140de1443f72c6f5,data/raw/teacher/train/images_train/5444.jpg
5446,0,Men,Women,0.8819519281387329,0.06345243006944656,Women,persistent_error,True,Tshirts,Blue,Nike Men's Training Blue T-shirt,product_name,False,False,family_827416db130a1d19,f7293bb55e40c7c6d6f6a8c3d2bdd1db178130112edff73c8242c5bcf66504e1,data/raw/teacher/train/images_train/5446.jpg
5505,4,Unisex,Women,0.9580182433128357,0.026362309232354164,Women,persistent_error,False,Handbags,Grey,Nike Grey Printed Handheld Bag,original_no_cue,False,False,family_065aab207e6fe875,4347fb1459dee37072855582c3eb3acfa631a4ca60402c078f5acad658a53a0f,data/raw/teacher/train/images_train/5505.jpg
5569,0,Women,Men,0.7661337852478027,0.2238755226135254,Men,persistent_error,True,Sports Shoes,Grey,Nike Women Zoom Vomero Grey Purple White Shoe,product_name,False,False,family_5214de409e4f511b,e4b91bc08acf71834e3dbcdcf711a464f1923b9168811fcbc34c2e7071e0f461,data/raw/teacher/train/images_train/5569.jpg
5595,4,Men,Unisex,0.7118244767189026,0.27681878209114075,Men,new_error,False,Sports Shoes,White,ADIDAS Men Check Can White Shoe,product_name,False,False,family_2b20a53b75b0eb73,590d3d31f401bafbe62526084bdf17f31d31bad5b76f2ed83156b4c864610261,data/raw/teacher/train/images_train/5595.jpg
5616,4,Men,Women,0.9810904860496521,0.008881160989403725,Women,persistent_error,False,Sandals,Brown,ADIDAS Men Comanche Brown Floater,product_name,False,False,family_9540fce630bc2e27,113583c678abdbbc27e1040cce8c59d7dd4d7d37058e440188925ff6c596be81,data/raw/teacher/train/images_train/5616.jpg
5623,0,Men,Women,0.663601815700531,0.3067258894443512,Women,persistent_error,False,Flip Flops,Grey,Nike Men's Splash Thong Black Red Flip Flop,product_name,False,False,family_9f8414c1ede70e3b,8ea11a278b8f340c6bda018ceebed9cdf3b810505d3c031f4f4744e748c71baa,data/raw/teacher/train/images_train/5623.jpg
5631,4,Unisex,Men,0.9312064051628113,0.014670799486339092,Men,persistent_error,False,Flip Flops,Yellow,ADIDAS Unisex Adi Liner Yellow Flip Flop,product_name,False,False,family_56ed74d2b06c2cc7,e136b1bc36911e512f9506b3f8bc0e2618de8293f45aa149c3a8e26c0655b352,data/raw/teacher/train/images_train/5631.jpg
5752,0,Men,Women,0.6899787783622742,0.29755842685699463,Women,persistent_error,False,Sports Shoes,White,Reebok Men's Winning Stride White Shoe,product_name,False,False,family_f45cacf3d920c520,193cb31b00192f1e38cebbe7957e7b911352a5356df22bccb4af1c6b2f5eddc0,data/raw/teacher/train/images_train/5752.jpg
