id,articleType,product_family_group,mode
5810,Tshirts,family_04b4b3a7ae750771,RGB
5818,Tshirts,family_0894112f558d4962,RGB
5819,Tshirts,family_42768733c3311054,RGB
5835,Tshirts,family_08ca8b015675a5d4,RGB
5837,Tshirts,family_f4707bd71b28e638,RGB
5842,Tshirts,family_016908412530c969,RGB
5852,Handbags,family_c88df307576db793,RGB
5856,Handbags,family_6ef6a4c45ebe0bc7,RGB
5866,Casual Shoes,family_577f5c091150c984,RGB
5875,Casual Shoes,family_75d2cd652645a8e2,RGB
5876,Handbags,family_e5fcf24812e6585e,RGB
5896,Casual Shoes,family_816d797f1f1c71bb,RGB
5904,Casual Shoes,family_726319add660a877,RGB
5921,Casual Shoes,family_343ce8f5350afa2e,RGB
5923,Casual Shoes,family_e7f4697146eb9af4,RGB
5934,Casual Shoes,family_4da5623706ba2e89,RGB
5939,Casual Shoes,family_fc706fa640046c03,RGB
5952,Shirts,family_1adb67461a4c3739,RGB
5956,Shirts,family_42ad6bd0a71a6140,RGB
5966,Shirts,family_08948ed54b137819,RGB
5970,Shirts,family_de387b6003a232a7,RGB
5975,Shirts,family_ddafe0dc90181d0c,RGB
5993,Shirts,family_5a2398a2ea274d78,RGB
6009,Shirts,family_724a3dd761e51053,RGB
6010,Shirts,family_ce22f67039918cbb,RGB
6016,Shirts,family_0c064516a0ec5302,RGB
6021,Tshirts,family_7ce6f63886c83962,RGB
6022,Tshirts,family_1c189411f713fc76,RGB
6025,Tshirts,family_91010dd150a286fa,RGB
6031,Tshirts,family_cbfbf617a0d14b84,RGB
6037,Tshirts,family_11d59efd19009d5a,RGB
6038,Tshirts,family_908e2a2dd5019e1d,RGB
6060,Tshirts,family_060e33205a731400,RGB
6065,Shirts,family_0e497cfde2219505,RGB
6073,Tops,family_bddb80a2234f6694,RGB
6082,Tshirts,family_c324e12aaf1e87a0,RGB
6089,Tshirts,family_1c6a14ffdadc2af1,RGB
6092,Tshirts,family_ceebaec62de7f127,RGB
6100,Flip Flops,family_b8b3a9403ceee5e6,RGB
6104,Tshirts,family_8679b80c2611a9dc,RGB
6117,Flip Flops,family_dfc53726f24bfca6,RGB
6133,Casual Shoes,family_76c6b1efb7011428,RGB
6145,Sandals,family_888523b7ea75e23c,RGB
6147,Sandals,family_8ceb744fa44cc6db,RGB
6156,Tshirts,family_fea2ab9d009eebd1,RGB
6157,Tshirts,family_bd16867ad212808c,RGB
6166,Tshirts,family_e17048119e86c59f,RGB
6171,Tshirts,family_c896242ec59470fd,RGB
6175,Flip Flops,family_cff0e3db64d0507c,RGB
6176,Tshirts,family_9ee00ea72efc54d7,RGB
6201,Casual Shoes,family_ab0496de8c13c01e,RGB
6217,Tops,family_f50c8eb95b1167aa,RGB
6228,Tshirts,family_71eaacbf673519f7,RGB
6229,Tshirts,family_4c9de6a5558935f7,RGB
6232,Tshirts,family_71eaacbf673519f7,RGB
6239,Tshirts,family_52a5b8e806e0da93,RGB
6257,Tshirts,family_c70739204692501e,RGB
6274,Tshirts,family_1a711c40b23d4859,RGB
6282,Tshirts,family_43405dfb5c3fb7c2,RGB
6283,Tshirts,family_be142a4cdf1bd8fd,RGB
6286,Tshirts,family_406db3266689b5c4,RGB
6287,Tshirts,family_f207f451236833dd,RGB
6288,Flip Flops,family_9be87048f0913385,RGB
6291,Tshirts,family_be142a4cdf1bd8fd,RGB
6294,Tshirts,family_4050734752b34be0,RGB
6301,Flip Flops,family_3b231933d63cde9a,RGB
6313,Flip Flops,family_2e9e0028cfa7d1e6,RGB
6318,Flip Flops,family_2adee4927fc81b4b,RGB
6341,Casual Shoes,family_a903182ff46826b9,RGB
6350,Sandals,family_8dca02f796296458,RGB
6376,Casual Shoes,family_71ef4600c68f2a8e,RGB
6381,Sports Shoes,family_1b36cd7951891f38,RGB
6383,Casual Shoes,family_cc56038328ffa43e,RGB
6389,Sports Shoes,family_44fe5cd136d507c0,RGB
6391,Flats,family_5972b901807fac6a,RGB
6393,Sandals,family_b700bd6ebf3dadab,RGB
6403,Sandals,family_6377f13d75cae9f3,RGB
6408,Sandals,family_ae35377f9c85f860,RGB
6424,Flip Flops,family_66dcb4a67145fb49,RGB
6435,Casual Shoes,family_40aa43e1259e0e79,RGB
6445,Casual Shoes,family_90f84ecc4cca9859,RGB
6447,Flip Flops,family_d66cd4cc6e5d2e8f,RGB
6463,Flip Flops,family_0da43cdf1450379d,RGB
6472,Tshirts,family_a058442fa0f684b0,RGB
6475,Tshirts,family_6f61b0f46a6129d1,RGB
6478,Jackets,family_eba563fc7217d554,RGB
6481,Tshirts,family_fb15ed71f582968f,RGB
6490,Casual Shoes,family_36b0574ca9d22025,RGB
6504,Jackets,family_ca9ceb6158f6b3bb,RGB
6508,Tshirts,family_b978553db8fafbe2,RGB
6519,Track Pants,family_402ad93001ce8b99,RGB
6526,Track Pants,family_756881a4736b8507,RGB
6536,Shorts,family_f378b36241ad76f9,RGB
6538,Tshirts,family_54bf198436e21aca,RGB
6544,Backpacks,family_8399b3c2cd89bea1,RGB
6547,Tshirts,family_c1b4f8de804cb1ac,RGB
6550,Backpacks,family_e1299b1fe6306876,RGB
6559,Backpacks,family_5b3d0ceb392697f5,RGB
6572,Tshirts,family_01df2f8f80a112a3,RGB
6588,Track Pants,family_87f6530d653a72e3,RGB
6590,Tshirts,family_6033790b521dfe27,RGB
6596,Tops,family_48c17e1d816afbb3,RGB
6604,Tshirts,family_e9f86b73c579e902,RGB
6606,Tshirts,family_bf163743e96880dc,RGB
6611,Shirts,family_adaec15ef2e59c8e,RGB
6616,Shirts,family_20073d61961071df,RGB
6621,Sports Shoes,family_868447a1b9c7bea6,RGB
6628,Sports Shoes,family_7636f4f8ac1a321c,RGB
6629,Sports Shoes,family_1db7a6b2880db3b9,RGB
6630,Sports Shoes,family_e5ae436f9a1603d3,RGB
6632,Sports Shoes,family_e524d225a5a87cdb,RGB
6634,Sports Shoes,family_b138c0b35a911311,RGB
6644,Sports Shoes,family_926c7551fea60fd3,RGB
6657,Flip Flops,family_6ed3c6633a27ef05,RGB
6660,Casual Shoes,family_9990866c30ffb941,RGB
6669,Sports Shoes,family_a34c7305af5b1b2c,RGB
6678,Casual Shoes,family_40480ac89b799811,RGB
6679,Sports Sandals,family_c03cd77a31b20f4f,RGB
6696,Socks,family_a2e06365327c0511,RGB
6701,Tshirts,family_15221cbcf42b4b46,RGB
6718,Tshirts,family_bb340b0f7e66b52b,RGB
6738,Socks,family_c170ab55d53bb656,RGB
6742,Sports Shoes,family_6a4bb0c33be315e5,RGB
6748,Sports Shoes,family_7ad3866ca9ab8880,RGB
6752,Sports Shoes,family_4f5966fcb2f57653,RGB
6756,Sports Shoes,family_cd4919b5f8f26bf4,RGB
6772,Shirts,family_45113af9c39c6636,RGB
6781,Tshirts,family_9a02893b80af2f4f,RGB
6786,Jackets,family_e6d445aff8b38aac,RGB
6791,Tshirts,family_57a0b2721938c5e2,RGB
6792,Tshirts,family_2a3c1ff597644bb2,RGB
6812,Casual Shoes,family_7536db66480f6a7c,RGB
6815,Casual Shoes,family_905daf4b6cccc722,RGB
6821,Sandals,family_dce9528e18b18a33,RGB
6832,Sports Shoes,family_f1268e501bb8fe4e,RGB
6841,Shoe Accessories,family_ea922a90231c6938,RGB
6844,Shoe Accessories,family_f1332d3115c71f96,RGB
6868,Dresses,family_1c8c47becf333f1a,RGB
6869,Tops,family_053d7b9eef98fc65,RGB
6884,Jackets,family_20bb38aa47c991ba,RGB
6901,Tshirts,family_ed85520f2c7ecaa6,RGB
6907,Tshirts,family_f4c93868660b399e,RGB
6910,Tshirts,family_754c0acf2e4022aa,RGB
6940,Tshirts,family_1277794b437dacbc,RGB
6943,Tshirts,family_cfaa60293c97251d,RGB
6950,Tops,family_352307e88925c08b,RGB
6952,Tshirts,family_7ea36c80054495a5,RGB
6958,Tshirts,family_e695386731558526,RGB
6969,Shirts,family_6161b2838ffa6ce1,RGB
6979,Tops,family_40e3295b8dc6dfe7,RGB
6984,Tshirts,family_0351a84be4abb9c0,RGB
6987,Tops,family_413285aad9a95e1a,RGB
7005,Tshirts,family_a441fa0449240669,RGB
7042,Casual Shoes,family_788fed4cefcf457a,RGB
7046,Casual Shoes,family_989601093fb75ff4,RGB
7049,Shirts,family_f9a78464d1428b03,RGB
7051,Shirts,family_2cb87e388022ab8d,RGB
7053,Shirts,family_fe1a61777da3376c,RGB
7055,Tshirts,family_4508bd9ba16dee22,RGB
7056,Backpacks,family_fbf0c029676f9787,RGB
7075,Backpacks,family_7be0a5c2bf93d5fc,RGB
7079,Duffel Bag,family_dfd1d4a1debd62f5,RGB
7086,Wallets,family_5b9b460fd7808dd0,RGB
7096,Backpacks,family_7be0a5c2bf93d5fc,RGB
7102,Backpacks,family_f4569f3d7abc8ec5,RGB
7112,Backpacks,family_e950edf04f10999f,RGB
7118,Backpacks,family_eace48a195da1586,RGB
7126,Track Pants,family_d85681b5b84111fa,RGB
7128,Track Pants,family_2e2195595695ad1b,RGB
7147,Shirts,family_2542d2e97f798ab5,RGB
7149,Shirts,family_2ba9128962d18b83,RGB
7183,Tops,family_882555fb1b4a06b0,RGB
7194,Tops,family_4aaf3134cd70f84a,RGB
7197,Tops,family_d7826181fcfacc6a,RGB
7199,Tops,family_1498a27661671620,RGB
7200,Tops,family_3c5d8ca315f8c36d,RGB
7206,Tops,family_7ac9206afbb213cb,RGB
7209,Tshirts,family_7f6e59dc5994303f,RGB
7212,Tunics,family_de07769f3393873b,RGB
7219,Formal Shoes,family_e32df00f65acc1db,RGB
7230,Formal Shoes,family_fc5ef796c3ec06ab,RGB
7248,Formal Shoes,family_59d53da68015555c,RGB
7257,Formal Shoes,family_5a026936ecb80476,RGB
7282,Tshirts,family_a05de90216c2550d,RGB
7308,Tops,family_abba884411e3b916,RGB
7312,Tops,family_848779dc278180ef,RGB
7315,Tops,family_0c9de27d6a59e035,RGB
7325,Formal Shoes,family_089d15bac8e0ff9f,RGB
7330,Sandals,family_44961068d853255c,RGB
7340,Tshirts,family_120c921ffa026199,RGB
7351,Tshirts,family_2c16a0622069b5e8,RGB
7380,Formal Shoes,family_29725b74b899713d,RGB
7381,Formal Shoes,family_f52c1308a6e3dcae,RGB
7402,Formal Shoes,family_894763f30eed9cc4,RGB
7406,Formal Shoes,family_894763f30eed9cc4,RGB
7413,Kurtas,family_05734f848cef55ba,RGB
7414,Kurtas,family_ccb9ca95ca75b3c3,RGB
7416,Kurtas,family_023bb9717cad7264,RGB
7422,Tops,family_2c546f720c932afe,RGB
7423,Kurtas,family_7825b394f8ea4949,RGB
7432,Shorts,family_735fb136742e7177,RGB
7436,Tshirts,family_70e69c33ebc122ac,RGB
7437,Tshirts,family_163504bf95fca430,RGB
7455,Tshirts,family_72eb889d12f1eddb,RGB
7456,Tshirts,family_f276adf4c4ee624a,RGB
7460,Tshirts,family_3dcabfe8a962c2af,RGB
7462,Tshirts,family_f276adf4c4ee624a,RGB
7463,Tshirts,family_3dcabfe8a962c2af,RGB
7468,Tshirts,family_abee1a216fa2dedc,RGB
7472,Tshirts,family_da4da809fe2b5aa0,RGB
7475,Tshirts,family_70e69c33ebc122ac,RGB
7479,Tshirts,family_e52477d26b5d1070,RGB
7480,Tshirts,family_0932f0b53f46c37d,RGB
7484,Tshirts,family_83f16a7746e67a8c,RGB
7490,Capris,family_8aab8fb5f1a95db3,RGB
7497,Shorts,family_fc6177b04a212f55,RGB
7506,Tshirts,family_dd448e20661089c7,RGB
7509,Tshirts,family_0bbab6f2d4707009,RGB
7519,Tshirts,family_5792735a0acc9c27,RGB
7522,Backpacks,family_3f7dbbd55f0ca6a3,RGB
7533,Shorts,family_2a50a99e1bc4099a,RGB
7538,Tshirts,family_5cbcdc58b3d4a16e,RGB
7539,Tshirts,family_43c060b3a59032e0,RGB
7544,Capris,family_22860be73c246335,RGB
7545,Tshirts,family_3d59b38a8d1d44f3,RGB
7575,Sports Shoes,family_c91a1ad0b6bf41ab,RGB
7582,Tshirts,family_c5adf0a95aa71de9,RGB
7594,Sports Shoes,family_e4fccfc15307174f,RGB
7607,Tshirts,family_09d4056ab4955fc1,RGB
7610,Messenger Bag,family_c393f6347e02530a,RGB
7611,Wallets,family_9a47f769d7bf1bb3,RGB
7625,Belts,family_80e107ee3ba12129,RGB
7633,Shorts,family_4c4d1c64b58e64d6,RGB
7665,Socks,family_3b238667e15da856,RGB
7670,Socks,family_097f274cf69e963a,RGB
7685,Tshirts,family_b9efeea84fa60242,RGB
7702,Tops,family_caa43aab99273572,RGB
7708,Jeans,family_7c5fab57f8c1447f,RGB
7709,Jeans,family_df54fc7a1547848a,RGB
7710,Casual Shoes,family_92a54d6e7d3f3ccb,RGB
7716,Casual Shoes,family_b49249ccbb3a3346,RGB
7730,Sandals,family_212375a537417e32,RGB
7745,Tshirts,family_b2d3f6f51e435eb5,RGB
7752,Tshirts,family_500c945106e80c97,RGB
7754,Casual Shoes,family_a1c8df6fb350e7c0,RGB
7769,Jackets,family_ce157a63c5af6bc6,RGB
7784,Tshirts,family_abee1a216fa2dedc,RGB
7788,Tshirts,family_abee1a216fa2dedc,RGB
7800,Tshirts,family_70e69c33ebc122ac,RGB
7804,Casual Shoes,family_934b7e8be96ba59e,RGB
7820,Tshirts,family_e33b9415bc4a9829,RGB
7827,Tshirts,family_3dcabfe8a962c2af,RGB
7829,Tshirts,family_f276adf4c4ee624a,RGB
7834,Tshirts,family_f276adf4c4ee624a,RGB
7843,Sports Shoes,family_8141b3b75468d487,RGB
7873,Tshirts,family_183ca54d1d7ab54c,RGB
7883,Shorts,family_6538560694768f51,RGB
7892,Shorts,family_69645d32e668bade,RGB
7904,Tshirts,family_1d4f494a87064d8f,RGB
7905,Tshirts,family_70e69c33ebc122ac,RGB
7910,Tshirts,family_183ca54d1d7ab54c,RGB
7911,Tshirts,family_322d1ee172dc1b6a,RGB
7918,Tshirts,family_183ca54d1d7ab54c,RGB
7922,Tshirts,family_c851c78a55997347,RGB
7927,Tshirts,family_72eb889d12f1eddb,RGB
7930,Tshirts,family_abee1a216fa2dedc,RGB
7937,Tshirts,family_fd458a3e933098e9,RGB
7943,Tshirts,family_b1696e9ea0a53ef2,RGB
7947,Tshirts,family_7b3b4e5fed79d4b9,RGB
7996,Tshirts,family_4e504ed0311b8b6e,RGB
8004,Tshirts,family_d677f029a39e3425,RGB
8011,Tshirts,family_db2c44ae617f7f2f,RGB
8022,Track Pants,family_06b9fe7fa1464b84,RGB
8030,Track Pants,family_b060a56e168e78ba,RGB
8075,Sports Shoes,family_d9ae4cc823260739,RGB
8078,Sandals,family_e58a1066468ccd6f,RGB
8080,Sports Shoes,family_0aaf768e15adf52b,RGB
8082,Sports Shoes,family_a36e5c3dbd6398cf,RGB
8094,Flip Flops,family_7385e90f8a1869d8,RGB
8096,Watches,family_fbc2df761a47f935,RGB
8099,Watches,family_a1c8028fdb70d26a,RGB
8107,Watches,family_19385b7bb55e6f89,RGB
8114,Belts,family_3cb5588f87636e1e,RGB
8123,Belts,family_88500e2a216ae663,RGB
8124,Watches,family_eafbb25b3450ea7a,RGB
8131,Watches,family_29938b66ee9c52a0,RGB
8132,Watches,family_1fda00bb3e47585d,RGB
8133,Watches,family_728f1a293713aa90,RGB
8140,Watches,family_1f70605832904ce6,RGB
8159,Shirts,family_5cb58b248a74010a,RGB
8175,Heels,family_ed55fcd0f4d34bfe,RGB
8192,Shirts,family_864a936a35324151,RGB
8195,Shirts,family_9aa14d633db8b94d,RGB
8202,Tshirts,family_2f216e1c81eb232d,RGB
8204,Tshirts,family_27dce682e1ad2f21,RGB
8207,Tshirts,family_757a956a85fe09b2,RGB
8209,Tshirts,family_4a1694ef8899c4cf,RGB
8214,Sports Shoes,family_fdba2719a9729b5d,RGB
8215,Sports Shoes,family_37c39c93d0e248ee,RGB
8223,Backpacks,family_1076c5957d3ea9ff,RGB
8235,Handbags,family_9638ab33113c7d13,RGB
8236,Formal Shoes,family_894763f30eed9cc4,RGB
8237,Handbags,family_f05ab264302e0a84,RGB
8240,Handbags,family_4cbb69ea6883d7b9,RGB
8243,Handbags,family_08af8411ea26217e,RGB
8244,Handbags,family_a7502e6a7421448e,RGB
8247,Casual Shoes,family_618b67dbb3a8979f,RGB
8249,Casual Shoes,family_90aa5ce118ee22ba,RGB
8253,Handbags,family_01ff77a3e2353341,RGB
8255,Handbags,family_a7502e6a7421448e,RGB
8258,Sports Shoes,family_0c4ac44319057095,RGB
8265,Shirts,family_644053e42eae43b9,RGB
8268,Tshirts,family_0e74f3e37a16c676,RGB
8271,Tshirts,family_a416fca778800063,RGB
8275,Tshirts,family_cc53fd82eb6b3abb,RGB
8285,Tshirts,family_b69d122c8ac319ed,RGB
8289,Flip Flops,family_b1085a6893111a20,RGB
8295,Tshirts,family_e5c668c929c59e01,RGB
8298,Flip Flops,family_69fab7faf4c692ad,RGB
8315,Tshirts,family_cd6ace28cdbf4513,RGB
8316,Tshirts,family_41cf091084d6f30c,RGB
8334,Tshirts,family_544527a14894fca7,RGB
8335,Tshirts,family_544527a14894fca7,RGB
8338,Tshirts,family_204087fd627e6c92,RGB
8339,Tshirts,family_204087fd627e6c92,RGB
8342,Sports Shoes,family_303e652fb5d5c3ea,RGB
8350,Tshirts,family_ae53a424384a3eee,RGB
8355,Tshirts,family_3810958e93e85a27,RGB
8357,Tshirts,family_e8f4e8455a29aec0,RGB
8360,Tshirts,family_8b87536f8a2b8b84,RGB
8372,Tshirts,family_ed00583ccc088f7d,RGB
8375,Tshirts,family_ed00583ccc088f7d,RGB
8399,Tshirts,family_b4bcbc5dbbef05cb,RGB
8405,Tshirts,family_3a5554022e2df459,RGB
8410,Tshirts,family_6972c92530945b68,RGB
8414,Tshirts,family_67aad598c795ff94,RGB
8415,Tshirts,family_67aad598c795ff94,RGB
8435,Tops,family_d3bc7beb95452a5c,RGB
8440,Tshirts,family_6550bd8d08aa1c1a,RGB
8445,Tops,family_0e3642650bc04ac1,RGB
8446,Tops,family_dbbcd3ff029200e0,RGB
8447,Tops,family_891d72848822b42b,RGB
8450,Tops,family_595ccd2fce277b14,RGB
8469,Tunics,family_6f6d5739a0a2b2c1,RGB
8473,Shirts,family_43116f46b986a4b5,RGB
8486,Dresses,family_f0dc74b0f4984d78,RGB
8506,Sports Shoes,family_56a51e205fee849c,RGB
8512,Backpacks,family_4b3d0e48caf0f1ee,RGB
8517,Backpacks,family_8b1b880d1dca4da7,RGB
8535,Sandals,family_ab43f022f81c6d9d,RGB
8542,Flip Flops,family_0448af7f4704b41c,RGB
8546,Flip Flops,family_0448af7f4704b41c,RGB
8550,Tshirts,family_90c246a812e63490,RGB
8553,Tshirts,family_3742b6ed0958a48a,RGB
8555,Tshirts,family_0fc0fe5784802eb2,RGB
8557,Tshirts,family_5454ca6f5b234073,RGB
8581,Waistcoat,family_de70e19e8fec7261,RGB
8598,Tshirts,family_cfa7a16b9bab6572,RGB
8614,Sunglasses,family_a2fd53e8b8bb273b,RGB
8640,Sunglasses,family_5ef3c7f1cde699af,RGB
8648,Sunglasses,family_ee0015c94a62a978,RGB
8651,Sunglasses,family_957b0d9447b14900,RGB
8664,Sunglasses,family_f21152d0b4f97b41,RGB
8683,Sunglasses,family_6ec4fc481372943e,RGB
8685,Sunglasses,family_5ef3c7f1cde699af,RGB
8708,Sunglasses,family_0385e5e79eb573c5,RGB
8710,Sunglasses,family_f3b8f36ceb1a8fda,RGB
8741,Shirts,family_d9a2bc11ab5ba80a,RGB
8752,Sandals,family_de3daca6a937e505,RGB
8771,Sports Sandals,family_0193d52e5b146270,RGB
8783,Shirts,family_b44903c15baa51eb,RGB
8813,Shirts,family_12854f00c38af655,RGB
8827,Shirts,family_2cb4c57c545815f3,RGB
8832,Sweaters,family_225e15bcc17ffce6,RGB
8835,Trousers,family_db474f541a3dd02c,RGB
8839,Trousers,family_c87a192c3eb69051,RGB
8845,Trousers,family_c87a192c3eb69051,RGB
8851,Shirts,family_e42477b6846d1869,RGB
8855,Shirts,family_5450eacbc244123a,RGB
8857,Shirts,family_5450eacbc244123a,RGB
8860,Shirts,family_e42477b6846d1869,RGB
8864,Shirts,family_e42477b6846d1869,RGB
8866,Shirts,family_e42477b6846d1869,RGB
8868,Shirts,family_e42477b6846d1869,RGB
8883,Trousers,family_c87a192c3eb69051,RGB
8885,Trousers,family_db474f541a3dd02c,RGB
8887,Shirts,family_85e68d1bc305c16a,RGB
8889,Shirts,family_07408b004e169bf3,RGB
8896,Shirts,family_122a23b255eda9db,RGB
8905,Trousers,family_af0f1ad0d38267a2,RGB
8914,Sports Shoes,family_4a1233956c391eb0,RGB
8920,Belts,family_d0b572559570f167,RGB
8931,Wallets,family_699415a6e63027a2,RGB
8941,Shirts,family_644e04d88e3e607b,RGB
8942,Shirts,family_eb91a4b7b2c26572,RGB
8943,Shirts,family_644e04d88e3e607b,RGB
8944,Shirts,family_644e04d88e3e607b,RGB
8946,Trousers,family_f64d357827c70e86,RGB
8947,Trousers,family_4ee6b655faf9c4fe,RGB
8949,Trousers,family_4ee6b655faf9c4fe,RGB
8950,Trousers,family_ec622897b2dfee82,RGB
8963,Sports Shoes,family_87ba97ed9475401c,RGB
8969,Sports Shoes,family_e2aabeaac667528d,RGB
8974,Sports Shoes,family_51f857a7090afad9,RGB
8978,Casual Shoes,family_6e0fa02a857e9126,RGB
8983,Casual Shoes,family_6cbb65e4607f0fee,RGB
8988,Casual Shoes,family_deb4666a75564b9f,RGB
8999,Casual Shoes,family_35a6c93873ac10cb,RGB
9003,Handbags,family_4023f322ac7a0e30,RGB
9030,Casual Shoes,family_715fcf6424d0ac2f,RGB
9050,Sports Shoes,family_1dc43dab243ecfa3,RGB
9053,Sports Shoes,family_79ae5bcd32198b7e,RGB
9059,Sports Shoes,family_eb982d2b777ad8d0,RGB
9076,Track Pants,family_cb7f82dc3ddf71d5,RGB
9077,Track Pants,family_97425fb92d41faa1,RGB
9082,Track Pants,family_6060636efdea7cf5,RGB
9086,Casual Shoes,family_59be4ffadea682df,RGB
9097,Casual Shoes,family_5e8d4e77b7336ffd,RGB
9101,Sandals,family_74ac6b844cae1e21,RGB
9105,Sports Shoes,family_53a34f282549c821,RGB
9106,Tops,family_ee8621197232afef,RGB
9110,Sports Shoes,family_058efc93dad38446,RGB
9114,Sports Shoes,family_6468e22921802c6d,RGB
9121,Sports Shoes,family_7e431cb8ac2b42ee,RGB
9136,Sports Shoes,family_733f3fda0606d37a,RGB
9140,Tunics,family_5f99883da34c8838,RGB
9145,Jeans,family_d1a66c20035198ac,RGB
9160,Jeans,family_96ca0f3dab106493,RGB
9161,Jeans,family_aee651be73c9084e,RGB
9163,Jeans,family_bc750962479787a4,RGB
9182,Tshirts,family_92830841b2701a15,RGB
9195,Jeans,family_9fb63c4d328d999a,RGB
9201,Sports Shoes,family_86f30052c7416d27,RGB
9210,Sports Shoes,family_9d9c699441902026,RGB
9214,Casual Shoes,family_360a93c2ff7529ac,RGB
9236,Shirts,family_e42477b6846d1869,RGB
9249,Shirts,family_ff471154ada4ec5b,RGB
9252,Shirts,family_e42477b6846d1869,RGB
9272,Flip Flops,family_4bd8de3d04560b7d,RGB
9321,Tshirts,family_a879f98b2a6f0462,RGB
9331,Shorts,family_2a49f9dfe69edb36,RGB
9335,Tshirts,family_8a5f0afcff319f80,RGB
9336,Tshirts,family_34fbd3ead861115d,RGB
9340,Tops,family_265b0b21bedad527,RGB
9343,Shorts,family_4e3c5e205b598b48,RGB
9355,Socks,family_f3bb3fdf5cb8dff7,RGB
9360,Socks,family_dc8dca4b0608d397,RGB
9361,Socks,family_25c4bfbf1283d23a,RGB
9368,Socks,family_d7d8474fd3047e90,RGB
9373,Socks,family_36c724038439b837,RGB
9376,Socks,family_25c4bfbf1283d23a,RGB
9384,Sports Shoes,family_ef60277e7dff8ca4,RGB
9397,Sports Shoes,family_d84dfaca76725118,RGB
9398,Sports Shoes,family_b68dc0f042870498,RGB
9399,Sports Shoes,family_96d93635d3a8822d,RGB
9408,Sunglasses,family_5ef3c7f1cde699af,RGB
9422,Shirts,family_7937dd78f1d13374,RGB
9423,Shirts,family_7937dd78f1d13374,RGB
9428,Flats,family_5f0e92362198dc68,RGB
9442,Handbags,family_adfcd2dc82eb6dd4,RGB
9443,Backpacks,family_136e34f998a68d20,RGB
9475,Shirts,family_7c4352f73f7f0f1d,RGB
9476,Shirts,family_7c4352f73f7f0f1d,RGB
9479,Shirts,family_b82ed60a3a77d0fb,RGB
9480,Shirts,family_b82ed60a3a77d0fb,RGB
9484,Backpacks,family_07db210da33517bc,RGB
9487,Backpacks,family_004c5505872f96b5,RGB
9491,Backpacks,family_df7bcde8ae924e58,RGB
9492,Backpacks,family_8d5b9305d267b967,RGB
9506,Shirts,family_55d2c67cf2c1a51f,RGB
9507,Shirts,family_55d2c67cf2c1a51f,RGB
9517,Shirts,family_81f4b04e64f4e7fb,RGB
9529,Shorts,family_211e9689e1419f3f,RGB
9535,Tshirts,family_7ff0ded8c64b8972,RGB
9543,Tshirts,family_7e494ed584fe73de,RGB
9547,Tshirts,family_1a6bb835cc2fb919,RGB
9557,Tshirts,family_3a1d453375181db0,RGB
9558,Tshirts,family_6a21b377d24ce7fa,RGB
9562,Formal Shoes,family_8c00431d1986617e,RGB
9569,Shirts,family_a94cee7791686903,RGB
9570,Shirts,family_a94cee7791686903,RGB
9574,Backpacks,family_e8b57935b40feff5,RGB
9577,Handbags,family_d0ffa3b8cf4c9623,RGB
9580,Backpacks,family_1b31fc8436d20816,RGB
9581,Backpacks,family_163d5ecc735d3e55,RGB
9585,Handbags,family_b0ab205aa02d7278,RGB
9586,Handbags,family_88ca91effb10f455,RGB
9591,Shirts,family_caf71c619333883b,RGB
9592,Shirts,family_caf71c619333883b,RGB
9593,Shirts,family_b2ef0a9944f847fb,RGB
9596,Shirts,family_b2ef0a9944f847fb,RGB
9601,Shirts,family_2934118e292b0506,RGB
9646,Shirts,family_d9a2bc11ab5ba80a,RGB
9653,Shirts,family_122a23b255eda9db,RGB
9659,Shirts,family_644e04d88e3e607b,RGB
9660,Shirts,family_eb91a4b7b2c26572,RGB
9661,Shirts,family_644e04d88e3e607b,RGB
9662,Shirts,family_644e04d88e3e607b,RGB
9667,Shirts,family_b44903c15baa51eb,RGB
9675,Tshirts,family_5eaaeca6c2609f0f,RGB
9708,Shirts,family_b2ef0a9944f847fb,RGB
9709,Shirts,family_496340ac78217783,RGB
9710,Shirts,family_b2ef0a9944f847fb,RGB
9712,Shirts,family_b2ef0a9944f847fb,RGB
9713,Tshirts,family_ce69f2fa012a99bc,RGB
9714,Tshirts,family_236308af6029b1ee,RGB
9756,Tshirts,family_ce69f2fa012a99bc,RGB
9758,Tshirts,family_c15195e527aab509,RGB
9761,Tshirts,family_ce69f2fa012a99bc,RGB
9767,Tshirts,family_a29dc99a7700c4b8,RGB
9776,Track Pants,family_761d7cf88e3688ad,RGB
9778,Tshirts,family_5eaaeca6c2609f0f,RGB
9790,Tshirts,family_02710fc94f019128,RGB
9793,Shirts,family_cb6833f2df5d21e6,RGB
9796,Sandals,family_13e0d2a0568eed19,RGB
9801,Tops,family_8aee9a1cc65c525e,RGB
9802,Tops,family_fda78461e836733f,RGB
9803,Tunics,family_fda78461e836733f,RGB
9804,Shirts,family_39f4aed052ea054d,RGB
9805,Shirts,family_39f4aed052ea054d,RGB
9806,Shirts,family_39f4aed052ea054d,RGB
9807,Shirts,family_39f4aed052ea054d,RGB
9880,Shirts,family_bc5195c3e6ddd00f,RGB
9881,Shirts,family_bc5195c3e6ddd00f,RGB
9903,Jeans,family_77f16846583961d1,RGB
9907,Handbags,family_980da124d80c8d9b,RGB
9908,Handbags,family_672e0e61d36b4f8d,RGB
9923,Handbags,family_ba8eab058e16e952,RGB
