id,path,sha256,articleType,baseColour,productDisplayName,duplicate_group,product_family_group,partition,cv_fold
1833,data/raw/teacher/train/images_train/1833.jpg,e539f637aab24c8c79d9495d2ae9e37df55fcbc0b0a29c986da2d3fe5861c1c2,Sports Shoes,Black,Nike Men's Ballista Shoe,single_e539f637aab2,family_c91bcd9ef3968cb2,development,2
1836,data/raw/teacher/train/images_train/1836.jpg,8077ea88e7893ee91549c911c15f9af77574f45d0bf668918468a9735799bc73,Sports Shoes,Silver,Nike Air Visi Sleek Shoes,single_8077ea88e789,family_65956c853f2004fe,development,0
1842,data/raw/teacher/train/images_train/1842.jpg,12f1bed04130cbfb6c10e8de301858dd6cabd958b1a9645b0446ecbc94720f7d,Sports Shoes,White,Puma Men's Calibre Rubber Shoe,single_12f1bed04130,family_3ab57220f1f10003,development,3
1844,data/raw/teacher/train/images_train/1844.jpg,c7df671fac4c30f57323b85d1753c0d0ffdfcc1809c3ef0844ead7e6f0f017b3,Tshirts,Blue,Inkfruit Mens D day T-shirt,single_c7df671fac4c,family_8b7a686fc953486d,development,3
1846,data/raw/teacher/train/images_train/1846.jpg,42862f456305faf28a2293fbb1b7bb038be270c1f9941b3b93aa53e456606e0a,Tshirts,Blue,Inkfruit Men Buddha Bless You T-shirt,single_42862f456305,family_75cc7328c04ad5de,development,2
1847,data/raw/teacher/train/images_train/1847.jpg,54e567e62fdbe97518129bef94a606f8b0beb75f86ce4a20b97b310dfc3c8f4a,Tshirts,Blue,Inkfruit Mens Messy T-shirt,single_54e567e62fdb,family_59fefacb1435ff49,development,3
1849,data/raw/teacher/train/images_train/1849.jpg,637c93eb0fe1d779c55dfe03d6cb8ccb907b55be317d056551213e3bc6f8a1ed,Tshirts,White,Inkfruit Mens Unbreakable Mumbai T-shirt,single_637c93eb0fe1,family_1e7f898d34837661,development,4
1852,data/raw/teacher/train/images_train/1852.jpg,d6852618dac03dbdc920fcc3c4082125a798080b0d870c7240e5a989d57858ab,Tshirts,Blue,Inkfruit Men Ride It Or Die T-shirt,single_d6852618dac0,family_501883ce12ba20f1,development,3
1853,data/raw/teacher/train/images_train/1853.jpg,3d714494d27193a90938cd7f6601d493e3d7399623b6a8119e804967c2e5f531,Tshirts,Yellow,Inkfruit Mens Little Bit More T-shirt,single_3d714494d271,family_204a58c3197e64dd,development,4
1854,data/raw/teacher/train/images_train/1854.jpg,d6386a6f658c85db75475a2af7fcd4d6b47f732e1e6bff3bb60313d7c024ae2c,Tshirts,Purple,Inkfruit Mens Pencho T-shirt,single_d6386a6f658c,family_f7ec2d2600c8998d,development,2
1856,data/raw/teacher/train/images_train/1856.jpg,5c264230c038bc97f25c9ec92c8767a77b6f26b8db4c4b4651d7c8455123d3e5,Tshirts,Red,Inkfruit Men Rebel Without a Clue T-shirt,single_5c264230c038,family_c17ec73c802422d0,development,4
1860,data/raw/teacher/train/images_train/1860.jpg,8a44c439080515f6f885813e858e0f0640933f189673af28b79f81dd32204e6a,Tshirts,Grey,Inkfruit Mens Shiva T-shirt,single_8a44c4390805,family_5cd5e6e836cd7136,development,4
1861,data/raw/teacher/train/images_train/1861.jpg,a607aa5dccbaf3c5cf3e9444ba86f5e422059cb63bdac9403dcd42799448d0d1,Tshirts,White,Inkfruit Men Graff Wars T-shirt,single_a607aa5dccba,family_4eec6372c08f87b2,development,0
1863,data/raw/teacher/train/images_train/1863.jpg,746cd9b3bfb7f7c8aa2726d212e0d0fbbae5cacb9e7ac92e2052b0256a3706d0,Tshirts,Black,Inkfruit Men Night Wolf T-shirt,single_746cd9b3bfb7,family_9b5173ba93decd31,development,4
1865,data/raw/teacher/train/images_train/1865.jpg,9178a149ed4b33f25fca2b17e6e83b5d4abb4f894a176087078b9d55649f01f9,Tshirts,White,Inkfruit Men Operation Kick,single_9178a149ed4b,family_d2675c478d2ce4c9,development,3
1866,data/raw/teacher/train/images_train/1866.jpg,31b90ee6a979d6fa56dc41a8c294dcf1988aa57cd7e5db4c4fdabd0a347f3a26,Tshirts,Maroon,Inkfruit Mens My Pet T-shirt,single_31b90ee6a979,family_bd54ada8575526cd,development,2
1867,data/raw/teacher/train/images_train/1867.jpg,3eb0646b375effe41c3310e0fe4033f2ce9d2ef54750021a651bfdbc40adec58,Tshirts,Blue,Inkfruit Men Nayak Nahi T-shirt,single_3eb0646b375e,family_2f1223e9508a4ab2,development,3
1869,data/raw/teacher/train/images_train/1869.jpg,182e2a268cd316ee4810c555fea0ad70e8757764e663673338b76ad8bd82fd33,Tshirts,Navy Blue,FIFA Mens 1904 Navy Blue T-shirt,single_182e2a268cd3,family_930f7bc78c2340e7,development,3
1870,data/raw/teacher/train/images_train/1870.jpg,58c3585a7f2fda0335fe4eeda31ced18fef87fd42f33a30d92ea2d2451c2d737,Tshirts,Black,FIFA Mens 1990 World Cup Black T-shirt,single_58c3585a7f2f,family_cf085574d40ec958,development,2
1875,data/raw/teacher/train/images_train/1875.jpg,cb3240671fefda10bb57daf2c4cdd5ba2681d7cb709369daf65ed16a3bd7aa2d,Tshirts,Green,FIFA Mens 1990 World Cup Edition T-shirt,single_cb3240671fef,family_af9d0081b5219459,development,4
1876,data/raw/teacher/train/images_train/1876.jpg,11507cb4576edc1d2f9aeeae63294c1fc6279b3e42e9837af21a18ce38c524c3,Tshirts,White,FIFA Mens Mexican Wave White T-shirt,single_11507cb4576e,family_1421ff611c93756c,development,2
1879,data/raw/teacher/train/images_train/1879.jpg,a730f8a6f421ffb8365f765c3cc696f8e7740c13b60d76ebb37d38f3e25e48e8,Tshirts,Red,FIFA Mens 1982 Spain Red T-shirt,single_a730f8a6f421,family_5f93230da0c7dd66,development,2
1880,data/raw/teacher/train/images_train/1880.jpg,6680dce525246d31f401aed50f9ca85f520e67a786d6cf97112496fd090ad059,Tshirts,Black,FIFA Mens World Cup Champions Black T-shirt,single_6680dce52524,family_cdc8d01a6ab34127,development,2
1881,data/raw/teacher/train/images_train/1881.jpg,060309f62f25c65aebcff2ce1e8a4ea342f64c469b80642906ff98e64d3ebcaa,Tshirts,Grey,FIFA Mens France 1938 Grey T-shirt,single_060309f62f25,family_74ed65a2d22a92c3,development,4
1883,data/raw/teacher/train/images_train/1883.jpg,ffd8160faa3c3dcb5c512761c333204186e8a82ce2f7533ae1e3a709ea4b8305,Track Pants,Grey,FIFA Mens Heritage Collection Grey Track Pants,single_ffd8160faa3c,family_f804663d999ea924,development,2
1884,data/raw/teacher/train/images_train/1884.jpg,e6fcd1616dacd9a7d4c26610fb2377061ae33d37f15a94f71d310f647857329c,Track Pants,Navy Blue,FIFA Mens 1905 Heritage Collection Track Pants,single_e6fcd1616dac,family_e38ab7d3075c2759,development,2
1885,data/raw/teacher/train/images_train/1885.jpg,1ae622b36f0670644de39565cf95bb5f2e4d59e9dbd9a27e4c7191aa11953fa6,Shorts,Grey,FIFA Mens 1904 Heritage Shorts,single_1ae622b36f06,family_0359bdb72fa3b3ee,development,0
1886,data/raw/teacher/train/images_train/1886.jpg,85eb25b4c9c19c7dfb29039acf77cca57c3a942edc743b32aeef31cd22a42c22,Tshirts,Grey,FIFA Mens Red Card Grey T-shirt,single_85eb25b4c9c1,family_13b4088f2f9a285e,development,2
1887,data/raw/teacher/train/images_train/1887.jpg,48c58de2cbbc4fd6fe253344dda7594d8e808e7bb4102db29a3d277e0eefcbe7,Tshirts,Green,FIFA Mens Essentials Green T-shirt,single_48c58de2cbbc,family_8e93e440f571a4da,development,3
1888,data/raw/teacher/train/images_train/1888.jpg,0c6366ca7b0d0fb64be7c689504860b2a2dae71d9487cb248000fac754efcd6c,Tshirts,Black,FIFA Mens Essentials Black T-shirt,single_0c6366ca7b0d,family_9988ad0a66f28fe8,development,3
1891,data/raw/teacher/train/images_train/1891.jpg,38de0555ccfdfb3ae0c0e2804d8d620f8bbec87842e50b7a95f8e49405def259,Tshirts,White,FIFA Mens Essentials White T-shirt,single_38de0555ccfd,family_fd242859bc18ffbb,development,0
1892,data/raw/teacher/train/images_train/1892.jpg,40bf46b0a9675d3a68050b9f6983a879ab4973bd055c3bd58e5c2769c115182e,Sweatshirts,Blue,FIFA Men Full Sleeves Hoody Sweatshirt,single_40bf46b0a967,family_09de12f0d1250c6c,development,0
1895,data/raw/teacher/train/images_train/1895.jpg,ae980cb44f83267f1e4b8334234f4b06fa9b67b1e67847997be875bef2db9f48,Sweatshirts,Black,FIFA Men Full Sleeves Hoody Sweatshirt,single_ae980cb44f83,family_09de12f0d1250c6c,development,0
1897,data/raw/teacher/train/images_train/1897.jpg,85c52aa057a8831e9dda931f7f6adce96a02d771df76c7059dfe99854a34e689,Tshirts,Blue,FIFA Men Germany Blue Jersey,single_85c52aa057a8,family_0e3c49c57d4ab249,development,0
1902,data/raw/teacher/train/images_train/1902.jpg,bfbc3238866f9e00a8c2a4b110f52d65492bea7f5aeb935fccc688fa233fbda4,Tshirts,Blue,FIFA Men Blue Jersey,single_bfbc3238866f,family_489ca219174f91b4,development,2
1905,data/raw/teacher/train/images_train/1905.jpg,2085a3daf5b8a37cc5988126353ecf126873cb7c075cbb3b90ea379a9d89de7e,Tshirts,Blue,FIFA Mens 1904 Football Federation T-shirt,single_2085a3daf5b8,family_56a3a46a3ba4fb71,development,0
1906,data/raw/teacher/train/images_train/1906.jpg,6dacecb1d8578721cab5dbfae3dc3626dfceafe7849bb159f036245dc2c424c1,Tshirts,Cream,FIFA Mens 1905 Football Federation T-shirt,single_6dacecb1d857,family_a486e5558353d0a5,development,2
1907,data/raw/teacher/train/images_train/1907.jpg,23f28acd0260db31b5f663b76bb6a9843f1642762608609c6a43ec161de8cb1a,Tshirts,Black,Nike Mens Classic Black T-shirt,single_23f28acd0260,family_4332cd76590d0efd,development,2
1912,data/raw/teacher/train/images_train/1912.jpg,604196286f81985daa39ae2045b5eb70599c11159f232ccb3262586ee164547c,Tshirts,White,Nike Mens Running White T-shirt,single_604196286f81,family_a991b89eed28e85e,development,4
1913,data/raw/teacher/train/images_train/1913.jpg,d9688d57c036e7fcc827931016bd04f74aef46e01f515eacfef069087c180309,Tshirts,Black,Nike Mens Seize Victory Black T-shirt,single_d9688d57c036,family_3b1fba0616142d34,development,0
1916,data/raw/teacher/train/images_train/1916.jpg,b98c64fbcbf0f68d06a2573109bcb5207bd6f7e3e5193b8e7506c837b735a205,Sports Shoes,Black,Puma Men's Game Point Shoes,single_b98c64fbcbf0,family_c30c6b3aa67e27e0,development,2
1917,data/raw/teacher/train/images_train/1917.jpg,0f923137e9facba0dc877af85c57b3913f1315ccd07a450d802a5b4b9b38e918,Casual Shoes,White,Puma Men White Sneakers,single_0f923137e9fa,family_464d14ace7f67891,development,4
1919,data/raw/teacher/train/images_train/1919.jpg,34f72e4e8c0ece6739c5c291cf62d8600bf5dd58739adcfd7cfb0e8356cf7c16,Casual Shoes,Brown,Puma Men's Choco Brown Casual Shoes,single_34f72e4e8c0e,family_274dfec6e079fb08,development,2
1920,data/raw/teacher/train/images_train/1920.jpg,8ce625b9624128a61ada1fa1a944972aa7933e55f843dd2a79ff8c9879aa4244,Casual Shoes,Black,Puma Men Graffiti FX Shoes,single_8ce625b96241,family_6b5f40c09215713a,development,2
1924,data/raw/teacher/train/images_train/1924.jpg,e6692873ca493d391d766c087906aa6351e5d4a646099b2864636116a421b1bc,Tshirts,White,Puma Mens Racing White T-shirt,single_e6692873ca49,family_3849ba084da2faea,development,0
1925,data/raw/teacher/train/images_train/1925.jpg,9d8042323ea46fe2f3e5cc47bb1b8936f94ddccb3a7eeea5ca94e273de04ad64,Backpacks,Black,Quechua Black Bag,single_9d8042323ea4,family_80f8ded29fa2e922,development,0
1926,data/raw/teacher/train/images_train/1926.jpg,7452017034fc15bf6a56c9313f21a088567d29255d3fb644deb67b2949965edd,Tshirts,Blue,Puma Mens Ocean Racing Blues T-shirt,single_7452017034fc,family_255ac64f2a9b3741,development,3
1928,data/raw/teacher/train/images_train/1928.jpg,bedebc2f0e637bf351d966aac66f8053bd8eb4e15319d76cc52d32828c38b63f,Tshirts,Green,Puma Mens One Love T-shirt,single_bedebc2f0e63,family_aef662afc24b5edd,development,0
1929,data/raw/teacher/train/images_train/1929.jpg,45e0a16254ea98118c305769d9d3bb4d01a6c34155b967fd31a1ea30ec2373fa,Sports Shoes,Black,Quechua Men's Lighweight Black Shoe,single_45e0a16254ea,family_639c1115ab55d139,development,2
1930,data/raw/teacher/train/images_train/1930.jpg,2a97019ce020fc6735a40f346f98373894d01b18a0c76268d034e94d461b9335,Backpacks,Red,Quechua 22L Red Bag,single_2a97019ce020,family_70fa656aa0391eb9,development,0
1931,data/raw/teacher/train/images_train/1931.jpg,9b9f15e43c7af4700f769011ba461950e3299f48647431c2056d0fd47e9b7be5,Tshirts,Navy Blue,Puma Men's Jamaica Jam Navy Blue T-shirt,single_9b9f15e43c7a,family_5c06e46c5e47cfac,development,0
1934,data/raw/teacher/train/images_train/1934.jpg,828da23ddb5258cee84c2235aa40f805f0108bd00bb9c4f7c640124aea4a46ea,Backpacks,Purple,Quechua Forclaz 25L Air Purple Backpack,single_828da23ddb52,family_914c948388ae30bd,development,4
1935,data/raw/teacher/train/images_train/1935.jpg,557f1e2db49cfba838e5c3f0f23ee0b73595e8d00a389f4f784951947e947e8a,Backpacks,Black,Quechua 22L Blue Bag,single_557f1e2db49c,family_2e355fa8b5acf07f,development,0
1937,data/raw/teacher/train/images_train/1937.jpg,f7d0ed54ad41b0616a40c96287dd20b3675584539682ba39cc9d18b36d0e1445,Sports Shoes,Black,Kalenji Women Black Pink Shoe,single_f7d0ed54ad41,family_c6f5c46f9e3daea6,development,3
1939,data/raw/teacher/train/images_train/1939.jpg,a5921d55002c018a29ad42b7f5b67fdb2bb472aa46238c85abcfc1c25c09854e,Handbags,Blue,Geonaute Women Large Outdoor Bag Bag,single_a5921d55002c,family_94ad0b5b0a595b7e,development,4
1941,data/raw/teacher/train/images_train/1941.jpg,e92d60295ad8ca81597badcdde59385c6bbdcbf16b3d378e49116aebad7d9f8b,Handbags,Brown,Domyos Brown Bag,single_e92d60295ad8,family_5933b0b35d5d3e9d,development,0
1942,data/raw/teacher/train/images_train/1942.jpg,df4c2131dc6af0deaf76a71247f6e88479ca154bbe7763695d25ab6c4877f65e,Tshirts,White,Puma Mens Reggae All Night White T-shirt,single_df4c2131dc6a,family_7fb754c0792cd52e,development,0
1943,data/raw/teacher/train/images_train/1943.jpg,797c83ef04ebb10b48ed47cd63bcc3141c583e72343f8e83cc9242544ac2c5dc,Duffel Bag,Grey,Domyos Grey Duffle Duffle Bag,single_797c83ef04eb,family_66a7a5807c3130eb,development,3
1944,data/raw/teacher/train/images_train/1944.jpg,716e389a52b333d5ef7e65b254a2d43151b36ef7350e09489d472980e9757b00,Tshirts,Blue,Puma Mens Reggae All Night Blues T-shirt,single_716e389a52b3,family_f513a0aa4f8f3974,development,4
1945,data/raw/teacher/train/images_train/1945.jpg,b756c36b0300dc1b19fd305f07b8ed698a16c154de92743b3388ee967b125f08,Tshirts,Green,Puma Mens Reggae All Night Green T-shirt,single_b756c36b0300,family_060672b8531404f5,development,0
1946,data/raw/teacher/train/images_train/1946.jpg,e3420d53be1570f08b88d350b4e0866fe1e1c8599b6d3927ded4fb7d5dfab7ea,Tshirts,Green,Puma Mens One Love Reggae Polo T-shirt,single_e3420d53be15,family_8ba5ef4e282bf7bc,development,4
1947,data/raw/teacher/train/images_train/1947.jpg,2da60f5b6fa98a8c09459f646601d166decd044d65d1317c086fb79cb0fbe1ab,Tshirts,Blue,Puma Mens Cricket Way of Life T-shirt,single_2da60f5b6fa9,family_8eec27653c19ed07,development,0
1948,data/raw/teacher/train/images_train/1948.jpg,9eade53fe163d29857c5f466d77a007cb926d51dc786aac96db091fb2848808b,Tshirts,Black,Puma Mens Keyboard Sidebar Black Polo T-shirt,single_9eade53fe163,family_03b0bd366e8184f8,development,3
1949,data/raw/teacher/train/images_train/1949.jpg,c07cc061e9f6b9eb6ed9a68ee582399de113a7beab95cda2c79a72c6d2ff5e21,Tshirts,White,Puma Mens Keyboard Sidebar White Polo T-shirt,single_c07cc061e9f6,family_82887006d04d939f,development,0
1950,data/raw/teacher/train/images_train/1950.jpg,4f7b48831b94f2a8076037b96168885c007b745134cc772306cf5f16f1faaf87,Tshirts,Black,Puma Mens Colour Splash T-shirt,single_4f7b48831b94,family_3f5f3806e425deac,development,3
1951,data/raw/teacher/train/images_train/1951.jpg,398e52d4ae0752fc8520ac6250c1722471c23a1e0ca723c355b1975a10550588,Sports Shoes,Purple,Puma Women Eco Funky Shoes,single_398e52d4ae07,family_3510a92fc7dd04f6,development,2
1962,data/raw/teacher/train/images_train/1962.jpg,9e10d60e48922ae3e1ad1e5d3966d561fb69e06a1fdd8ae60242f7bba16f3d6e,Sports Shoes,White,ADIDAS Men's Duramo Leather Shoe,single_9e10d60e4892,family_9aec25da37c51436,development,3
1963,data/raw/teacher/train/images_train/1963.jpg,7b8140529613f0e83b42533e0213f4f9af8fa9867d520a6a7c6772f416650922,Sports Shoes,White,ADIDAS Men's Azaro White Shoe,single_7b8140529613,family_59279341ea59fbf3,development,0
1964,data/raw/teacher/train/images_train/1964.jpg,b4472600e42b1d74688e5eecb6dfecd200f5eddbe776a802ee6e008608202af8,Casual Shoes,Blue,ADIDAS Men's Blue Canvas Shoe,single_b4472600e42b,family_ed823ec32c5d4e9c,development,0
1966,data/raw/teacher/train/images_train/1966.jpg,b95bfcb62e567df71ba2fbe7a525b66dd491d860135e33b8b03697e5b25a31cc,Tshirts,Black,Domyos Mens Compression Black T-shirt,single_b95bfcb62e56,family_c00cf031587d12c3,development,3
1972,data/raw/teacher/train/images_train/1972.jpg,2a0b71a6ddccff5e6e7abbba0883ea0a57f3b5e27287b5ea3300815c0db2d142,Tshirts,White,Kalenji Mens White T-shirt,single_2a0b71a6ddcc,family_0a95adbf8581859a,development,4
1973,data/raw/teacher/train/images_train/1973.jpg,ba016aa1c5709e252eea8ad7d2d6e6e8594696b5e4a2bf748407119d91cefdfe,Tshirts,Brown,Quechua Mens Brown T-shirt,single_ba016aa1c570,family_9baed8fceea6e36d,development,0
1976,data/raw/teacher/train/images_train/1976.jpg,56deccdba8721a682c018e5a03cebd6fdbcbc98aa6a34df0b5b6a0baca39776b,Shorts,White,Tribord Mens Short Cargo Shorts,single_56deccdba872,family_4c3aada37cf7fd38,development,2
1977,data/raw/teacher/train/images_train/1977.jpg,6600353b75dbd1dad6fc0890292fa8f8538a56bb82d3a8d9b147dced83d64471,Shorts,Grey,Tribord Mens Grey Cargo Shorts,single_6600353b75db,family_576c85c584f60555,development,0
1978,data/raw/teacher/train/images_train/1978.jpg,bff6d24107a910116f29fde6e9edab162ccdb162c5e25b8cdfcb66b189776ffe,Tops,Yellow,Puma Women Yellow Sleeveless Top,single_bff6d24107a9,family_46635b56d3c7f0b7,development,3
1981,data/raw/teacher/train/images_train/1981.jpg,772412a7bd940a5a3eedb9386edf7a3a07b3f3111257eec7d392f5053e2ec0ca,Shorts,Green,Puma Women's Island Green Shorts,single_772412a7bd94,family_a78f19952edd18bf,development,3
1982,data/raw/teacher/train/images_train/1982.jpg,0b550752dd50d9a29f5986e88043e2cf9452811d620a9c1aaf0c336d48cab73f,Shorts,Purple,Puma Women's Island Shorts Purple,single_0b550752dd50,family_48deb732e8de8fe7,development,3
1983,data/raw/teacher/train/images_train/1983.jpg,6d471daf2f7edc3bd735a6f4362ae3139261c2d5019ccfa0a74bbf9ff3d5d3a9,Tshirts,Blue,ADIDAS Women Graphic Blue T-shirt,single_6d471daf2f7e,family_593976f2a141cd2e,development,3
1984,data/raw/teacher/train/images_train/1984.jpg,802efa36ff70b20f89ce97e689006cd66ff4cc92872dbe79b01d43e2f7a72e4e,Tshirts,White,ADIDAS Women Graphic White T-shirt,single_802efa36ff70,family_4dea5c7cb70f5032,development,3
1985,data/raw/teacher/train/images_train/1985.jpg,0d6cfe3f2d4c665941212d9a0301b9811a4391f253e70f0887576a7b6d3763c4,Tshirts,Red,ADIDAS Womens Classic Red T-shirt,single_0d6cfe3f2d4c,family_78e370b587b14592,development,4
1989,data/raw/teacher/train/images_train/1989.jpg,1afffb45d803b54868b5b0faa040da703bb77fc6351c629a5b63cd2058b0f6c9,Tshirts,Black,ADIDAS Womens Black Tank Fitted T-shirt,single_1afffb45d803,family_9113b98df80f877c,development,3
1992,data/raw/teacher/train/images_train/1992.jpg,058320898b744e01a2a7905a56b787bed905d901371a8a84b16e93645d911ff0,Tshirts,Yellow,Puma Men's Heroes T-shirt,single_058320898b74,family_3f83e9ad5be63bd5,development,3
1993,data/raw/teacher/train/images_train/1993.jpg,495ee8f9e47efc2d7045da7269bbeda613db4fb78c337784c14ec2ed1fa9f402,Tshirts,Grey,Puma Women Femme Fatale T-shirt,single_495ee8f9e47e,family_8e71b24534e9f3fb,development,3
1995,data/raw/teacher/train/images_train/1995.jpg,11152b3d7eb60d20a647143c6c30e18c5dda56eee384f5790f10d6b2d8c6c85f,Tshirts,Red,ADIDAS Mens Crew Red T-shirt,single_11152b3d7eb6,family_e78f27ab3ef177a9,development,2
1997,data/raw/teacher/train/images_train/1997.jpg,1c8781d14f9200e179d7891d9523787a44dcbe723cc5f3572c771a9c840a2fa1,Shorts,Grey,Puma Men's Grey Sports Shorts,single_1c8781d14f92,family_0985b889a1fe4f4e,development,3
1998,data/raw/teacher/train/images_train/1998.jpg,85cdeea1118d66f293dafa49de15ac857e8b4d5a872dc80c5dc10710e9e8c72e,Tshirts,Black,ADIDAS Mens Fitted T-shirt,single_85cdeea1118d,family_d54123de468bd42e,development,0
1999,data/raw/teacher/train/images_train/1999.jpg,780a82c0c71e75b6b6656f9a6605e9642beb2001c9b86b0e6e0c5cfad1c5dc86,Track Pants,Grey,Puma Men's Grey Track Pants,single_780a82c0c71e,family_ce8457d59078a699,development,3
2001,data/raw/teacher/train/images_train/2001.jpg,72633fd767c348cb0352477ee76c6c648b3e14dcd159284c646b68146e99ba18,Tshirts,Grey,ADIDAS Mens Grey Polo T-shirt,single_72633fd767c3,family_85d6385b945c0d60,development,4
2003,data/raw/teacher/train/images_train/2003.jpg,7f74e850c0798f23f528c0259639d66087d6d1c84d1eb0fcc1d08fe15b7dd5c2,Tshirts,Blue,ADIDAS Mens Dark Blue T-shirt,single_7f74e850c079,family_77459b9b941bcb47,development,0
2004,data/raw/teacher/train/images_train/2004.jpg,e51518f6e882d8f37072937647941961e46aea5a3c07ada089f0612bf859fd86,Tshirts,Red,ADIDAS Mens Red T-shirt,single_e51518f6e882,family_483029d526219f81,development,0
2005,data/raw/teacher/train/images_train/2005.jpg,b6c58d1b61550d119f692225431895dc565a7b82f3a3278794b73085a4476e24,Tshirts,Black,ADIDAS Mens Black T-shirt,single_b6c58d1b6155,family_a20a2b7bb0842d5c,development,3
2007,data/raw/teacher/train/images_train/2007.jpg,6b667bb1c1af9f3af371a2c1f99d7a2df85d28ba91e122f3d6caa4a4af12c844,Tshirts,Black,ADIDAS Mens Full Black T-shirt,single_6b667bb1c1af,family_f1cfa5ebb149e809,development,0
