id,usage,cv_fold,path,source_dataset,source_id,external_id,productDisplayName,source_url,label_evidence,label_strength,extension_family_group,audit_product_type,audit_annotation_basis,audit_family_size,audit_source_normalized,audit_evidence_level,audit_photo_style,audit_retirement_score,audit_retirement_reason,reason,shortlist_priority,shortlist_reason,shortlist_whole_family,visual_review_status
1000000510,Travel,2,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_e6873bcfea592d15c41a.png,dbjourney,10997586133185,dbjourney:10997586133185,Hugger Backpack 30L England,https://dbjourney.com/products/hugger-backpack-30l-england,"A Scandinavian icon, it is engineered for the daily grind and the weekend escape | It moves effortlessly from city streets to mountain trails, delivering durable protection, smart utility, and all-day comfort",product_text_inference,external_family_310c6ed827e93f06036d,Backpacks / travel packs,"Title rules plus class contact-sheet review; broad groups only, not target labels",27,dbjourney,product_text_inference,Isolated catalogue product; inspected class contact sheets,27,Large conservative family: reduce repeated views/variants without splitting retained family,Reduce colour/graphic repetition in the 27-image Hugger family; remaining family members keep their saved fold. Replace with missing bag forms.,,,,reviewed_and_accepted
1000000511,Travel,2,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_bc6ed429c1967cca2c1a.png,dbjourney,10997586264257,dbjourney:10997586264257,Hugger Backpack 30L USA,https://dbjourney.com/products/hugger-backpack-30l-usa,"A Scandinavian icon, it is engineered for the daily grind and the weekend escape | It moves effortlessly from city streets to mountain trails, delivering durable protection, smart utility, and all-day comfort",product_text_inference,external_family_310c6ed827e93f06036d,Backpacks / travel packs,"Title rules plus class contact-sheet review; broad groups only, not target labels",27,dbjourney,product_text_inference,Isolated catalogue product; inspected class contact sheets,27,Large conservative family: reduce repeated views/variants without splitting retained family,Reduce colour/graphic repetition in the 27-image Hugger family; remaining family members keep their saved fold. Replace with missing bag forms.,,,,reviewed_and_accepted
1000000529,Travel,0,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_5c50cb6e0f99a4778a68.png,eaglecreek,6981883625609,eaglecreek:6981883625609,Migrate 110L Rolling Duffel Bag,https://www.eaglecreek.com/products/migrate-wheeled-duffel-110l,"With tuck-away backpack straps in addition to its wheels, the Migrate offers unbeatable versatility, making it the perfect bag for any traveler's journey | Note: Travel Safe TSA lock shown in images is not included with this purchase",product_text_inference,external_family_5c50cb6e0f99a4778a68,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,eaglecreek,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000530,Travel,3,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_11e25f1909e35c9c9f7c.png,eaglecreek,6981890113673,eaglecreek:6981890113673,Migrate 130L Rolling Duffel Bag,https://www.eaglecreek.com/products/migrate-wheeled-duffel-130l,"Plus, in addition to its integrated wheels, it comes complete with tuck-away backpack straps to offer unparalleled versatility for every traveler | Note: Travel Safe TSA lock shown in images is not included with this purchase",product_text_inference,external_family_11e25f1909e35c9c9f7c,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,eaglecreek,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000531,Travel,3,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_f250575551fbac675032.png,eaglecreek,7229913694345,eaglecreek:7229913694345,"Cargo Hauler XT 32"" Wheeled Duffel (Discontinued)",https://www.eaglecreek.com/products/cargo-hauler-xt-32-wheeled-duffel-discontinued,Note: Travel Safe TSA lock shown in images is not included with this purchase,product_text_inference,external_family_f250575551fbac675032,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,eaglecreek,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000532,Travel,3,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_ce61f67121aa6687ff0f.png,eaglecreek,7229923885193,eaglecreek:7229923885193,"Cargo Hauler XT 29"" Wheeled Duffel (Discontinued)",https://www.eaglecreek.com/products/cargo-hauler-xt-29-wheeled-duffel-discontinued,Note: Travel Safe TSA lock shown in images is not included with this purchase,product_text_inference,external_family_ce61f67121aa6687ff0f,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,eaglecreek,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000534,Travel,4,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_da173fc7696cd9c0306b.png,eaglecreek,7360464027785,eaglecreek:7360464027785,No Matter What 110L Rolling Duffel Bag (Discontinued),https://www.eaglecreek.com/products/no-matter-what-rolling-duffel-110l,"With multiple carry options and a simple yet reliable design, this duffel is the perfect companion for all your travels",product_text_inference,external_family_da173fc7696cd9c0306b,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,eaglecreek,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000535,Travel,3,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_8fc25438293da0529104.png,eaglecreek,7360464322697,eaglecreek:7360464322697,No Matter What 130L Rolling Duffel Bag (Discontinued),https://www.eaglecreek.com/products/no-matter-what-rolling-duffel-130l,"With multiple carry options and a simplistic design, it's the ultimate duffel for any transition, from road trips to laundry days to air travel",product_text_inference,external_family_8fc25438293da0529104,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,eaglecreek,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000547,Travel,0,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_7bec4096c9e776c37fd8.png,eaglecreek,8508492841097,eaglecreek:8508492841097,"Cargo Hauler XT 29""/90L Wheeled Duffel",https://www.eaglecreek.com/products/cargo-hauler-xt-29-wheeled-duffel,"Travel leaves you better than it finds you, especially when you have the space to prep for whatever adventure throws your way",product_text_inference,external_family_7bec4096c9e776c37fd8,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,eaglecreek,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000551,Travel,4,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_1fcf22ea8e8aac1f067a.png,eaglecreek,8508493004937,eaglecreek:8508493004937,Cargo Hauler 110L Rolling Duffel Bag,https://www.eaglecreek.com/products/cargo-hauler-110l-rolling-duffel,"The pinnacle of Eagle Creek’s pedigree, this bag is made with decades of adventure-travel know-how woven into every detail",product_text_inference,external_family_1fcf22ea8e8aac1f067a,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,eaglecreek,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000552,Travel,3,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_6e7bc48809dd184c0211.png,eaglecreek,8508493070473,eaglecreek:8508493070473,No Matter What 120L Rolling Duffel Bag,https://www.eaglecreek.com/products/no-matter-what-120l-rolling-duffel,"It’s the ultimate solution for the traveler who needs a functional, high-capacity bag that just works",product_text_inference,external_family_6e7bc48809dd184c0211,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,eaglecreek,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000556,Travel,4,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_4e45db4ae73d098cbe91.png,topodesigns,8206735179829,topodesigns:8206735179829,Global Travel Bag Roller,https://topodesigns.com/products/global-travel-bag-roller-classic-blue-bone-white,"Global Travel Bag Roller | A carry-on sized roller bag designed for smooth travel | Organized compartments keep gear easy to access, and this rolling backpack holds holds up to two weeks of travel without weighing you down",product_text_inference,external_family_4e45db4ae73d098cbe91,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,topodesigns,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
