id,cv_fold,product_family_group,usage,articleType,path
26448,2,family_d47fb0b9eafe7941,Sports,Sports Shoes,data/raw/teacher/train/images_train/26448.jpg
26527,3,family_feb85ee78d1fa52d,Casual,Casual Shoes,data/raw/teacher/train/images_train/26527.jpg
26541,2,family_1e8a15fbed2d0043,Casual,Casual Shoes,data/raw/teacher/train/images_train/26541.jpg
26597,1,family_889f33beab0fcc8e,Sports,Sports Shoes,data/raw/teacher/train/images_train/26597.jpg
26599,1,family_00b55fea626ea6af,Sports,Sports Shoes,data/raw/teacher/train/images_train/26599.jpg
26604,1,family_d26462feb3587feb,Sports,Sports Shoes,data/raw/teacher/train/images_train/26604.jpg
26608,1,family_b34205a272c03477,Sports,Sports Shoes,data/raw/teacher/train/images_train/26608.jpg
26654,2,family_1d6090a4e87a0ba4,Sports,Sports Shoes,data/raw/teacher/train/images_train/26654.jpg
26666,2,family_9c9a59388753c7a8,Casual,Casual Shoes,data/raw/teacher/train/images_train/26666.jpg
26692,2,family_2ec2e24407dfb31f,Casual,Sports Sandals,data/raw/teacher/train/images_train/26692.jpg
26693,1,family_af01e663006453bf,Casual,Waist Pouch,data/raw/teacher/train/images_train/26693.jpg
26697,3,family_c07e2f0f87e2949b,Casual,Casual Shoes,data/raw/teacher/train/images_train/26697.jpg
26792,2,family_e6ed90c969f3984d,Formal,Shirts,data/raw/teacher/train/images_train/26792.jpg
26797,3,family_1c769edd42577ac9,Formal,Shirts,data/raw/teacher/train/images_train/26797.jpg
26803,2,family_7d85a2858d4811bd,Formal,Shirts,data/raw/teacher/train/images_train/26803.jpg
26804,2,family_6a41714f5edcea0d,Formal,Shirts,data/raw/teacher/train/images_train/26804.jpg
26806,3,family_ef668296dc956151,Formal,Trousers,data/raw/teacher/train/images_train/26806.jpg
26807,3,family_ec62a3793b5cc050,Formal,Trousers,data/raw/teacher/train/images_train/26807.jpg
26815,3,family_315fc92d69f6c34e,Formal,Shirts,data/raw/teacher/train/images_train/26815.jpg
26858,3,family_19d3a0b09b5be0ae,Casual,Perfume and Body Mist,data/raw/teacher/train/images_train/26858.jpg
27088,2,family_5fe3675027b19e39,Ethnic,Kurtas,data/raw/teacher/train/images_train/27088.jpg
27101,2,family_f7881a7becc7914f,Ethnic,Kurtas,data/raw/teacher/train/images_train/27101.jpg
27104,3,family_f39b252b33df4057,Ethnic,Kurtas,data/raw/teacher/train/images_train/27104.jpg
27106,3,family_97045cf8a4df119e,Ethnic,Kurtas,data/raw/teacher/train/images_train/27106.jpg
27148,2,family_ee790b33ccea1e93,Formal,Shirts,data/raw/teacher/train/images_train/27148.jpg
27150,3,family_2ca1ec25e254e549,Formal,Shirts,data/raw/teacher/train/images_train/27150.jpg
27181,2,family_84a65739c9eb2fb7,Formal,Trousers,data/raw/teacher/train/images_train/27181.jpg
27182,2,family_1c5c61abc563c108,Formal,Trousers,data/raw/teacher/train/images_train/27182.jpg
27270,2,family_dcef788d05b6e75e,Ethnic,Kurtas,data/raw/teacher/train/images_train/27270.jpg
27271,2,family_d1977cf9d6a6d68b,Ethnic,Tunics,data/raw/teacher/train/images_train/27271.jpg
27273,3,family_a2830a72afa75669,Ethnic,Tunics,data/raw/teacher/train/images_train/27273.jpg
27287,1,family_9ecd87525d3e89a9,Ethnic,Kurtas,data/raw/teacher/train/images_train/27287.jpg
27414,2,family_0b8ee900601dfe55,Casual,Lounge Pants,data/raw/teacher/train/images_train/27414.jpg
27422,1,family_6ce05587aa5afa11,Casual,Lounge Pants,data/raw/teacher/train/images_train/27422.jpg
27435,3,family_df5e376b4fa26ae0,Sports,Bra,data/raw/teacher/train/images_train/27435.jpg
27438,2,family_e9a82bc98dfba46c,Sports,Tops,data/raw/teacher/train/images_train/27438.jpg
27511,3,family_5346c1aadb4b2941,Casual,Briefs,data/raw/teacher/train/images_train/27511.jpg
27640,2,family_da2a5943aba83f8c,Sports,Sports Shoes,data/raw/teacher/train/images_train/27640.jpg
27802,1,family_cc3ccf1230a6e809,Formal,Belts,data/raw/teacher/train/images_train/27802.jpg
27809,2,family_7ccca0feba8403d1,Formal,Belts,data/raw/teacher/train/images_train/27809.jpg
27813,2,family_5462140482b2f02c,Formal,Belts,data/raw/teacher/train/images_train/27813.jpg
27845,3,family_f50c0fc0f459b58a,Formal,Blazers,data/raw/teacher/train/images_train/27845.jpg
27864,3,family_43aa131843aa2102,Casual,Tops,data/raw/teacher/train/images_train/27864.jpg
27868,1,family_4fd14bc031dca5e9,Smart Casual,Shirts,data/raw/teacher/train/images_train/27868.jpg
27869,2,family_9a5972325d1ca2fc,Smart Casual,Shirts,data/raw/teacher/train/images_train/27869.jpg
27884,3,family_4fc2307febfa4997,Formal,Shirts,data/raw/teacher/train/images_train/27884.jpg
27889,3,family_5e617f2d7b736b66,Formal,Shirts,data/raw/teacher/train/images_train/27889.jpg
27891,1,family_d4228f4971f5b5ee,Formal,Shirts,data/raw/teacher/train/images_train/27891.jpg
27904,1,family_0097da727d99aef9,Formal,Trousers,data/raw/teacher/train/images_train/27904.jpg
27912,1,family_9e56b1a77aa69252,Formal,Trousers,data/raw/teacher/train/images_train/27912.jpg
27917,1,family_b99911f3ccbbae76,Formal,Trousers,data/raw/teacher/train/images_train/27917.jpg
27919,1,family_45586b60bb2a4f37,Formal,Trousers,data/raw/teacher/train/images_train/27919.jpg
27958,2,family_60e4f954fe09debf,Casual,Trunk,data/raw/teacher/train/images_train/27958.jpg
28005,2,family_152ba1a6beec6a16,Casual,Briefs,data/raw/teacher/train/images_train/28005.jpg
28077,1,family_ffecfc68a1d39d62,Casual,Trunk,data/raw/teacher/train/images_train/28077.jpg
28152,1,family_f5b87746176d7e61,Casual,Innerwear Vests,data/raw/teacher/train/images_train/28152.jpg
28331,1,family_f03795f50c73d122,Casual,Sandals,data/raw/teacher/train/images_train/28331.jpg
28430,1,family_312e587b9c29a559,Formal,Watches,data/raw/teacher/train/images_train/28430.jpg
28454,2,family_51309825c65d5240,Sports,Capris,data/raw/teacher/train/images_train/28454.jpg
28456,2,family_a0c4d14eb074fd10,Sports,Skirts,data/raw/teacher/train/images_train/28456.jpg
28461,2,family_51309825c65d5240,Casual,Capris,data/raw/teacher/train/images_train/28461.jpg
28503,1,family_2d2aae4045b9bcab,Sports,Shorts,data/raw/teacher/train/images_train/28503.jpg
28504,1,family_4901fe73bc2bf89e,Sports,Shorts,data/raw/teacher/train/images_train/28504.jpg
28506,3,family_1f76c2cc1d0d4001,Sports,Shorts,data/raw/teacher/train/images_train/28506.jpg
28522,3,family_8208d52595147162,Sports,Capris,data/raw/teacher/train/images_train/28522.jpg
28530,2,family_c848d22934461f1d,Sports,Tshirts,data/raw/teacher/train/images_train/28530.jpg
28543,1,family_f36b9f995925d4e3,Casual,Tshirts,data/raw/teacher/train/images_train/28543.jpg
28573,1,family_d5a9d93ae6b5b6db,Casual,Tshirts,data/raw/teacher/train/images_train/28573.jpg
28612,3,family_a51430351c719529,Sports,Tshirts,data/raw/teacher/train/images_train/28612.jpg
28613,3,family_8288faf63dd2052a,Sports,Sports Shoes,data/raw/teacher/train/images_train/28613.jpg
28643,1,family_dad7872b3ade004a,Sports,Tshirts,data/raw/teacher/train/images_train/28643.jpg
28646,3,family_7b7f6844eefbf5de,Sports,Tshirts,data/raw/teacher/train/images_train/28646.jpg
28657,1,family_9d8c8e1359b45987,Casual,Casual Shoes,data/raw/teacher/train/images_train/28657.jpg
28688,3,family_94ca274f7d0bbc95,Ethnic,Kurtas,data/raw/teacher/train/images_train/28688.jpg
28690,1,family_d6fab12abee3cbdc,Ethnic,Kurtas,data/raw/teacher/train/images_train/28690.jpg
28698,1,family_e7a719fb121e23fd,Ethnic,Kurtas,data/raw/teacher/train/images_train/28698.jpg
28700,3,family_cb778037c3bc0d5e,Ethnic,Kurtas,data/raw/teacher/train/images_train/28700.jpg
28701,2,family_4c52a23743ca06b0,Ethnic,Kurtas,data/raw/teacher/train/images_train/28701.jpg
28702,2,family_970b4649d4a9c855,Ethnic,Kurtas,data/raw/teacher/train/images_train/28702.jpg
28709,2,family_a8ecaaa0a4b19e69,Ethnic,Kurtas,data/raw/teacher/train/images_train/28709.jpg
28711,3,family_2796eca5a5c74097,Ethnic,Kurtas,data/raw/teacher/train/images_train/28711.jpg
28715,2,family_75faf240d5271439,Ethnic,Kurtas,data/raw/teacher/train/images_train/28715.jpg
28717,3,family_cefc589d6920e14a,Ethnic,Kurtas,data/raw/teacher/train/images_train/28717.jpg
28744,3,family_483239e59d63a147,Ethnic,Kurtas,data/raw/teacher/train/images_train/28744.jpg
28750,2,family_0576a2ac88df6251,Ethnic,Kurtas,data/raw/teacher/train/images_train/28750.jpg
28760,2,family_46b636c47bd6809d,Ethnic,Kurtas,data/raw/teacher/train/images_train/28760.jpg
28766,3,family_b33d558958dbc298,Ethnic,Kurtas,data/raw/teacher/train/images_train/28766.jpg
28777,1,family_87c3fb12edd62953,Ethnic,Kurtis,data/raw/teacher/train/images_train/28777.jpg
28910,2,family_3b5ca3967bcd001f,Ethnic,Kurtas,data/raw/teacher/train/images_train/28910.jpg
28941,2,family_4df619925e31615f,Ethnic,Kurtas,data/raw/teacher/train/images_train/28941.jpg
28942,2,family_9355cc26988f15df,Ethnic,Kurtas,data/raw/teacher/train/images_train/28942.jpg
28946,2,family_76f72372e55893f1,Ethnic,Tunics,data/raw/teacher/train/images_train/28946.jpg
28951,3,family_729a933944663e4f,Ethnic,Kurtis,data/raw/teacher/train/images_train/28951.jpg
28966,3,family_b2e47a5c94984d5d,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/28966.jpg
28973,3,family_c3e004b4f5dfcdb5,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/28973.jpg
28976,1,family_846097a98a222370,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/28976.jpg
28978,2,family_ac4092b03c8d9e51,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/28978.jpg
28982,2,family_49734575395e5bd5,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/28982.jpg
28985,3,family_7196231caeb4b8ab,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/28985.jpg
28987,2,family_1000fc6e1d5e15a3,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/28987.jpg
29023,3,family_d17cfb4851ae84e9,Sports,Track Pants,data/raw/teacher/train/images_train/29023.jpg
29110,3,family_5ca2b613a1ffb395,Sports,Socks,data/raw/teacher/train/images_train/29110.jpg
29211,2,family_4611fd1c8f6c49da,Sports,Socks,data/raw/teacher/train/images_train/29211.jpg
29240,3,family_cb64ac7066616afd,Sports,Sports Shoes,data/raw/teacher/train/images_train/29240.jpg
29241,3,family_1b4e8a89ac5fa6dd,Sports,Sports Shoes,data/raw/teacher/train/images_train/29241.jpg
29243,3,family_7e2caf4f2e65b30f,Sports,Sports Shoes,data/raw/teacher/train/images_train/29243.jpg
29249,1,family_483fd453c04894b7,Sports,Sports Shoes,data/raw/teacher/train/images_train/29249.jpg
29256,3,family_5b971cc739db1d01,Sports,Sports Shoes,data/raw/teacher/train/images_train/29256.jpg
29266,1,family_505884c548ebd2a0,Sports,Sports Shoes,data/raw/teacher/train/images_train/29266.jpg
29320,2,family_2e53202648b3ae9e,Sports,Tshirts,data/raw/teacher/train/images_train/29320.jpg
29399,1,family_5f112a0632994866,Formal,Trousers,data/raw/teacher/train/images_train/29399.jpg
29409,1,family_3be120821eb2615c,Smart Casual,Watches,data/raw/teacher/train/images_train/29409.jpg
29457,2,family_0b61c882ee7a3b84,Smart Casual,Watches,data/raw/teacher/train/images_train/29457.jpg
29470,1,family_4e0c2a90b6922a5e,Smart Casual,Watches,data/raw/teacher/train/images_train/29470.jpg
29490,3,family_72b1bfbfce7f2d96,Casual,Watches,data/raw/teacher/train/images_train/29490.jpg
29594,1,family_3414eccf5d80d391,Casual,Tshirts,data/raw/teacher/train/images_train/29594.jpg
29629,3,family_19aed30fa5b6afa7,Formal,Shirts,data/raw/teacher/train/images_train/29629.jpg
29633,1,family_9227b99ede99cd2a,Formal,Shirts,data/raw/teacher/train/images_train/29633.jpg
29648,3,family_fb675c2292eaa39a,Formal,Shirts,data/raw/teacher/train/images_train/29648.jpg
29754,3,family_1b0dcae48246c428,Casual,Watches,data/raw/teacher/train/images_train/29754.jpg
29920,1,family_af824cc03633df0a,Casual,Watches,data/raw/teacher/train/images_train/29920.jpg
29988,3,family_8749eb8cab2b1bd3,Casual,Watches,data/raw/teacher/train/images_train/29988.jpg
30060,2,family_fbac49ad6b6973c8,Casual,Watches,data/raw/teacher/train/images_train/30060.jpg
30072,1,family_96ff6611ed5904a4,Casual,Watches,data/raw/teacher/train/images_train/30072.jpg
30144,3,family_220b2fcdd731c7dd,Casual,Tshirts,data/raw/teacher/train/images_train/30144.jpg
30193,2,family_7af657eb9fb4d412,Casual,Backpacks,data/raw/teacher/train/images_train/30193.jpg
30201,1,family_56c1b52704dad7bf,Casual,Backpacks,data/raw/teacher/train/images_train/30201.jpg
30314,2,family_e730440aa17ac7dc,Casual,Tshirts,data/raw/teacher/train/images_train/30314.jpg
30315,3,family_ba949d534d84e641,Casual,Tshirts,data/raw/teacher/train/images_train/30315.jpg
30356,1,family_8762cf8a60b621c9,Casual,Tshirts,data/raw/teacher/train/images_train/30356.jpg
30541,1,family_dae4b92bd8ed0c24,Sports,Socks,data/raw/teacher/train/images_train/30541.jpg
30598,2,family_00dffe17940aceb8,Sports,Shorts,data/raw/teacher/train/images_train/30598.jpg
30600,2,family_3df6d730b2b73e3d,Sports,Tshirts,data/raw/teacher/train/images_train/30600.jpg
30614,3,family_073b0f98e76264f5,Sports,Tshirts,data/raw/teacher/train/images_train/30614.jpg
30616,3,family_b7a170775bc00c17,Sports,Track Pants,data/raw/teacher/train/images_train/30616.jpg
30627,2,family_79cbfeced966a48d,Sports,Tshirts,data/raw/teacher/train/images_train/30627.jpg
30641,1,family_8633922a71717ecb,Sports,Caps,data/raw/teacher/train/images_train/30641.jpg
30645,2,family_715929f93019d95c,Sports,Tshirts,data/raw/teacher/train/images_train/30645.jpg
30713,3,family_dacfb3d8104edc05,Ethnic,Clutches,data/raw/teacher/train/images_train/30713.jpg
30714,1,family_aa1ed3a631cf1b80,Ethnic,Churidar,data/raw/teacher/train/images_train/30714.jpg
30720,3,family_3969b830b001f99a,Ethnic,Kurtas,data/raw/teacher/train/images_train/30720.jpg
30721,1,family_bde8d0b9f40d5273,Ethnic,Kurtas,data/raw/teacher/train/images_train/30721.jpg
30724,1,family_5251c8ffd35e47b7,Ethnic,Kurtas,data/raw/teacher/train/images_train/30724.jpg
30727,3,family_402db3633316c157,Ethnic,Salwar,data/raw/teacher/train/images_train/30727.jpg
30728,1,family_f4ee9d50108e40ca,Ethnic,Salwar,data/raw/teacher/train/images_train/30728.jpg
30730,2,family_5ce4594161813f5e,Ethnic,Salwar,data/raw/teacher/train/images_train/30730.jpg
30732,2,family_d636689a311bbcbb,Ethnic,Churidar,data/raw/teacher/train/images_train/30732.jpg
30734,3,family_2b599bd25f77aaaf,Ethnic,Churidar,data/raw/teacher/train/images_train/30734.jpg
30738,1,family_b51d6398dac74262,Ethnic,Nehru Jackets,data/raw/teacher/train/images_train/30738.jpg
30745,1,family_f994e5ed26d31d6b,Ethnic,Kurtas,data/raw/teacher/train/images_train/30745.jpg
30751,1,family_9a65f0891508ea3a,Ethnic,Kurtas,data/raw/teacher/train/images_train/30751.jpg
30753,3,family_93620d7dfe475268,Ethnic,Kurtas,data/raw/teacher/train/images_train/30753.jpg
30754,3,family_f515cd4dc89efeb1,Ethnic,Kurtas,data/raw/teacher/train/images_train/30754.jpg
30763,3,family_a3222dc1aa5524c0,Ethnic,Kurtas,data/raw/teacher/train/images_train/30763.jpg
30768,1,family_107ed349f859ea06,Ethnic,Kurtas,data/raw/teacher/train/images_train/30768.jpg
30771,1,family_dd0738101e984d47,Ethnic,Kurtas,data/raw/teacher/train/images_train/30771.jpg
30781,1,family_a7397a330350341b,Ethnic,Kurtas,data/raw/teacher/train/images_train/30781.jpg
30783,1,family_7d2ed968140ffe30,Ethnic,Kurtas,data/raw/teacher/train/images_train/30783.jpg
30786,1,family_d6b5acb744990916,Ethnic,Kurtas,data/raw/teacher/train/images_train/30786.jpg
30794,3,family_123c551bc0603235,Ethnic,Shirts,data/raw/teacher/train/images_train/30794.jpg
30796,2,family_e86444bc1a38f423,Ethnic,Shirts,data/raw/teacher/train/images_train/30796.jpg
30798,3,family_411645a7aa3a5779,Ethnic,Shirts,data/raw/teacher/train/images_train/30798.jpg
30816,3,family_5f988e6a16a7dcde,Ethnic,Leggings,data/raw/teacher/train/images_train/30816.jpg
30822,3,family_628a5a2db9fbe820,Ethnic,Churidar,data/raw/teacher/train/images_train/30822.jpg
30828,1,family_560cb0f549652343,Ethnic,Churidar,data/raw/teacher/train/images_train/30828.jpg
30833,1,family_744798e7aab1a5ad,Ethnic,Kurtas,data/raw/teacher/train/images_train/30833.jpg
30834,1,family_5b7955cdd7a4b9d2,Ethnic,Kurtas,data/raw/teacher/train/images_train/30834.jpg
30836,2,family_749e17c8f43ed535,Ethnic,Kurtas,data/raw/teacher/train/images_train/30836.jpg
30838,2,family_98a47d5f54fc470d,Ethnic,Kurtas,data/raw/teacher/train/images_train/30838.jpg
30839,1,family_e38b21bc86b3e678,Ethnic,Kurtas,data/raw/teacher/train/images_train/30839.jpg
30844,1,family_359927c12ddb9af2,Ethnic,Kurtas,data/raw/teacher/train/images_train/30844.jpg
30847,2,family_84eea408232ce61d,Ethnic,Kurtas,data/raw/teacher/train/images_train/30847.jpg
30861,3,family_71757e52b91f9bb0,Ethnic,Kurtas,data/raw/teacher/train/images_train/30861.jpg
30862,3,family_5e75e2fe74e1ada3,Ethnic,Kurtas,data/raw/teacher/train/images_train/30862.jpg
30863,2,family_de3d0af8236f47c3,Ethnic,Kurtas,data/raw/teacher/train/images_train/30863.jpg
30877,2,family_70ee540d4a9e5828,Ethnic,Kurtas,data/raw/teacher/train/images_train/30877.jpg
30880,1,family_e677557044023322,Ethnic,Kurtas,data/raw/teacher/train/images_train/30880.jpg
30888,1,family_13dfc55cc80d2e5b,Ethnic,Kurtas,data/raw/teacher/train/images_train/30888.jpg
30890,2,family_c52b0ff73f5137f8,Ethnic,Kurtas,data/raw/teacher/train/images_train/30890.jpg
30898,2,family_447d3b1d701523e5,Ethnic,Salwar,data/raw/teacher/train/images_train/30898.jpg
30902,1,family_bbcb07756bb35a71,Ethnic,Lounge Pants,data/raw/teacher/train/images_train/30902.jpg
30905,1,family_188c7861ae294048,Ethnic,Salwar,data/raw/teacher/train/images_train/30905.jpg
30910,1,family_fb98c83fa1f9e347,Ethnic,Kurtis,data/raw/teacher/train/images_train/30910.jpg
30913,1,family_11bd0a0259075843,Ethnic,Kurtis,data/raw/teacher/train/images_train/30913.jpg
30925,3,family_025b715449fed6d7,Ethnic,Skirts,data/raw/teacher/train/images_train/30925.jpg
30929,1,family_14dd60b197ced8bd,Ethnic,Skirts,data/raw/teacher/train/images_train/30929.jpg
30932,1,family_b542239b93089ef6,Ethnic,Kurtas,data/raw/teacher/train/images_train/30932.jpg
30933,2,family_31402d140687212f,Ethnic,Kurtas,data/raw/teacher/train/images_train/30933.jpg
30939,3,family_91636ae3e21e2e3b,Ethnic,Kurtis,data/raw/teacher/train/images_train/30939.jpg
30940,2,family_1a18b8876b431cb9,Ethnic,Kurtis,data/raw/teacher/train/images_train/30940.jpg
30942,2,family_e1572cbfa6acbb69,Ethnic,Kurtis,data/raw/teacher/train/images_train/30942.jpg
30947,1,family_eb79abe1b35ef3c3,Ethnic,Tops,data/raw/teacher/train/images_train/30947.jpg
30957,3,family_80df70e6d5fd87c8,Ethnic,Tops,data/raw/teacher/train/images_train/30957.jpg
30959,3,family_53cd54faf30fa82c,Ethnic,Tunics,data/raw/teacher/train/images_train/30959.jpg
30960,1,family_6aa51b60ef37b5bc,Ethnic,Tunics,data/raw/teacher/train/images_train/30960.jpg
30991,3,family_f52f074fb6bb07ec,NA,Perfume and Body Mist,data/raw/teacher/train/images_train/30991.jpg
30992,3,family_1f38da162e55a853,NA,Perfume and Body Mist,data/raw/teacher/train/images_train/30992.jpg
31024,2,family_461cac26a3965f73,Casual,Shirts,data/raw/teacher/train/images_train/31024.jpg
31040,1,family_95ea8c095efab738,Casual,Shirts,data/raw/teacher/train/images_train/31040.jpg
31064,1,family_de3ed5c3a48b667f,Ethnic,Dupatta,data/raw/teacher/train/images_train/31064.jpg
31075,1,family_a9a6952cac90d135,Ethnic,Stoles,data/raw/teacher/train/images_train/31075.jpg
31080,1,family_33b10f67a50f19b2,Ethnic,Stoles,data/raw/teacher/train/images_train/31080.jpg
31239,1,family_598444848fdc9702,Casual,Tshirts,data/raw/teacher/train/images_train/31239.jpg
31241,2,family_fb9af4f655bf3584,Casual,Tshirts,data/raw/teacher/train/images_train/31241.jpg
31280,1,family_03826f1c0aca055d,Sports,Tshirts,data/raw/teacher/train/images_train/31280.jpg
31290,1,family_c59461fa850dc503,Casual,Tshirts,data/raw/teacher/train/images_train/31290.jpg
31307,1,family_fc7b82f53c0af408,Ethnic,Kurtas,data/raw/teacher/train/images_train/31307.jpg
31312,2,family_90ca063007003b6b,Ethnic,Kurtas,data/raw/teacher/train/images_train/31312.jpg
31314,1,family_80ac2c38b68dbdd6,Ethnic,Kurtas,data/raw/teacher/train/images_train/31314.jpg
31411,1,family_9fa1c8cb37e5d5df,Casual,Briefs,data/raw/teacher/train/images_train/31411.jpg
31423,3,family_2605d0667096debf,Ethnic,Kurtas,data/raw/teacher/train/images_train/31423.jpg
31445,1,family_915746cbc4b53eb4,Sports,Tshirts,data/raw/teacher/train/images_train/31445.jpg
31447,1,family_78835b5920e30daa,Sports,Shorts,data/raw/teacher/train/images_train/31447.jpg
31457,3,family_9117a561be25589d,Sports,Shorts,data/raw/teacher/train/images_train/31457.jpg
31488,2,family_aeda27270ccb953f,Formal,Trousers,data/raw/teacher/train/images_train/31488.jpg
31581,3,family_28853ca123eb4e3a,Casual,Tshirts,data/raw/teacher/train/images_train/31581.jpg
31624,3,family_1b31129e50ac1111,Formal,Shirts,data/raw/teacher/train/images_train/31624.jpg
31694,2,family_d40eeb8dbf39f3eb,Ethnic,Kurtas,data/raw/teacher/train/images_train/31694.jpg
31697,1,family_b9a95e489f1694eb,Ethnic,Kurtas,data/raw/teacher/train/images_train/31697.jpg
31699,1,family_3bb76ee2cb595b51,Ethnic,Kurtas,data/raw/teacher/train/images_train/31699.jpg
31704,1,family_c2b97ed5f7ab9142,Ethnic,Earrings,data/raw/teacher/train/images_train/31704.jpg
31717,3,family_c8b05f8af7599b54,Ethnic,Earrings,data/raw/teacher/train/images_train/31717.jpg
31720,2,family_f09997b7f597f64a,Ethnic,Earrings,data/raw/teacher/train/images_train/31720.jpg
31729,2,family_0e7f1269f8611fc3,Formal,Blazers,data/raw/teacher/train/images_train/31729.jpg
31742,1,family_77438da3f3c4aae9,Formal,Blazers,data/raw/teacher/train/images_train/31742.jpg
31774,3,family_9fcdbb49f7a6551f,Ethnic,Kurtas,data/raw/teacher/train/images_train/31774.jpg
31878,2,family_a9631e51e6f8437d,Ethnic,Stoles,data/raw/teacher/train/images_train/31878.jpg
31879,1,family_da0608721c4a4426,Ethnic,Stoles,data/raw/teacher/train/images_train/31879.jpg
31880,1,family_065f6c05f122c53a,Ethnic,Stoles,data/raw/teacher/train/images_train/31880.jpg
31903,3,family_b2fa9a38453a129f,Casual,Briefs,data/raw/teacher/train/images_train/31903.jpg
31937,3,family_b8348dd39d070921,Ethnic,Tunics,data/raw/teacher/train/images_train/31937.jpg
31950,1,family_532badf01eab418d,Sports,Sports Shoes,data/raw/teacher/train/images_train/31950.jpg
31957,2,family_78196e68182b96ad,Sports,Sports Shoes,data/raw/teacher/train/images_train/31957.jpg
31971,2,family_ea40290f720c9cb4,Sports,Sports Shoes,data/raw/teacher/train/images_train/31971.jpg
31976,1,family_ef8bed3b8baa4bb8,Sports,Sports Shoes,data/raw/teacher/train/images_train/31976.jpg
31992,3,family_2a6614083e0493bb,Formal,Socks,data/raw/teacher/train/images_train/31992.jpg
31993,3,family_e654828eacc9a4f0,Formal,Socks,data/raw/teacher/train/images_train/31993.jpg
31994,1,family_e0027c922e0a8c24,Formal,Socks,data/raw/teacher/train/images_train/31994.jpg
31995,2,family_7267d7ad4f7a83b5,Formal,Socks,data/raw/teacher/train/images_train/31995.jpg
31996,3,family_89a40bfd09250acd,Formal,Socks,data/raw/teacher/train/images_train/31996.jpg
31998,2,family_8944cfa425a6b597,Formal,Socks,data/raw/teacher/train/images_train/31998.jpg
31999,1,family_abc0bc32e874de51,Formal,Socks,data/raw/teacher/train/images_train/31999.jpg
32156,3,family_cb24dd2eb9fb5391,Casual,Socks,data/raw/teacher/train/images_train/32156.jpg
32181,1,family_5a554f8f8fd65022,Sports,Sports Shoes,data/raw/teacher/train/images_train/32181.jpg
32188,1,family_072e71e0fb0805d2,Sports,Sports Shoes,data/raw/teacher/train/images_train/32188.jpg
32198,3,family_85b71af44c71036d,Ethnic,Kurtas,data/raw/teacher/train/images_train/32198.jpg
32224,1,family_62cf953c91dbc948,Ethnic,Kurtas,data/raw/teacher/train/images_train/32224.jpg
32225,2,family_9c2a5591ff7e7f55,Ethnic,Kurtas,data/raw/teacher/train/images_train/32225.jpg
32227,2,family_b6fd6bf1469509a3,Ethnic,Kurtas,data/raw/teacher/train/images_train/32227.jpg
32246,2,family_1eb2b42efada41ff,Ethnic,Patiala,data/raw/teacher/train/images_train/32246.jpg
32249,3,family_e1a2fcf4da3d53d2,Ethnic,Salwar,data/raw/teacher/train/images_train/32249.jpg
32252,3,family_3a09a90b53fd7e39,Ethnic,Skirts,data/raw/teacher/train/images_train/32252.jpg
32269,1,family_ddbb32ffb3784d7f,Ethnic,Kurtas,data/raw/teacher/train/images_train/32269.jpg
32276,2,family_2ff5a95d87f641e4,Ethnic,Kurtas,data/raw/teacher/train/images_train/32276.jpg
32336,1,family_22727e41215d2153,Casual,Watches,data/raw/teacher/train/images_train/32336.jpg
32337,2,family_07a69f119a889991,Casual,Watches,data/raw/teacher/train/images_train/32337.jpg
32365,3,family_53c46b267f9b0671,Casual,Watches,data/raw/teacher/train/images_train/32365.jpg
32378,1,family_86bdc772de9d628a,Casual,Dresses,data/raw/teacher/train/images_train/32378.jpg
32388,3,family_c077f24e0c8fd9b1,Casual,Sweaters,data/raw/teacher/train/images_train/32388.jpg
32404,2,family_7016ff03e8cdddf8,Formal,Trousers,data/raw/teacher/train/images_train/32404.jpg
32405,3,family_974b283102cf4e82,Formal,Trousers,data/raw/teacher/train/images_train/32405.jpg
32407,2,family_5fc3a070136f49b0,Formal,Trousers,data/raw/teacher/train/images_train/32407.jpg
32429,1,family_03ffe7fa8e0b277b,Sports,Shorts,data/raw/teacher/train/images_train/32429.jpg
32569,1,family_86b2f7b0df301f9b,Casual,Tops,data/raw/teacher/train/images_train/32569.jpg
32603,1,family_c8b6c96bc42a302d,NA,Wallets,data/raw/teacher/train/images_train/32603.jpg
32608,2,family_1b43859d1dc2922a,NA,Wallets,data/raw/teacher/train/images_train/32608.jpg
32612,3,family_efde7db29d234706,Formal,Belts,data/raw/teacher/train/images_train/32612.jpg
32621,1,family_22c74d0ac3629892,Sports,Shorts,data/raw/teacher/train/images_train/32621.jpg
32632,3,family_bf22fe29e6db1c60,Sports,Capris,data/raw/teacher/train/images_train/32632.jpg
32633,1,family_bcce4c968d9e9cac,Sports,Capris,data/raw/teacher/train/images_train/32633.jpg
32635,2,family_67c50306d9e8cf13,Sports,Track Pants,data/raw/teacher/train/images_train/32635.jpg
32657,2,family_ce00ef85148041a6,Sports,Tshirts,data/raw/teacher/train/images_train/32657.jpg
